targets	tree	gene	Rho	N	P	p.adj	direction
fl	extsub	HOG38716	0.27866314658850955	61	0.008735787509976107	0.436062315412043	up
fl	extsub	HOG38723	0.02477005747453418	61	0.8156941454946887	0.9423921153877399	up
fl	extsub	HOG3873	0.13313905892562122	61	0.21026373172431487	0.634991088739468	up
fl	extsub	HOG38748	0.07121391523928577	61	0.5027787283315825	0.8252390111154008	up
fl	extsub	HOG3874	0.023020462775806542	37	0.8674294827572279	0.9629131446607971	up
fl	extsub	HOG38751	0.0340588290274845	61	0.7485938016729221	0.9210939088566222	up
fl	extsub	HOG38763	0.16299101145655692	59	0.13166801602281422	0.571015362936705	up
fl	extsub	HOG38774	-0.22019275302527208	33	0.13285495573105388	0.571015362936705	down
fl	extsub	HOG38776	-0.027533034876852894	57	0.8024639332364419	0.9423921153877399	down
fl	extsub	HOG3878	0.19506420261195667	61	0.06642318356672851	0.4930397179035069	up
fl	extsub	HOG38790	0.01955892137478683	59	0.8564407259983	0.9582487625300684	up
fl	extsub	HOG38794	-0.07171604504088505	59	0.5071224553598253	0.8260568147259334	down
fl	extsub	HOG38818	-0.2424476062981644	53	0.033894853524689246	0.44634717074466257	down
fl	extsub	HOG3882	-0.003438314681615575	57	0.9750782737127858	0.9849233598147895	down
fl	extsub	HOG38831	0.2021088542061306	59	0.06157130861224876	0.48939463129111255	up
fl	extsub	HOG38837	-0.013197176106437508	53	0.9080725552559752	0.9695698578486446	down
fl	extsub	HOG38839	NA	NA	NA	NA	NA
fl	extsub	HOG3884	0.0847553259574096	59	0.43308148126407076	0.7881922431054336	up
fl	extsub	HOG38851	0.08095689876252217	31	0.5929800980174268	0.8691649874896816	up
fl	extsub	HOG3885	-0.055732629317701905	61	0.5999691396040936	0.8691649874896816	down
fl	extsub	HOG38865	0.08669520116086964	61	0.4146127225143184	0.7754684815754262	up
fl	extsub	HOG3887	-0.20125671698059022	61	0.05824774065072342	0.4800898911667539	down
fl	extsub	HOG3890	0.22871241372457496	51	0.04981258136072672	0.4737040088875829	up
fl	extsub	HOG38919	-0.1238502873726709	61	0.24384372812458127	0.6651515028287189	down
fl	extsub	HOG38924	-0.2384118031923915	61	0.024867249925625324	0.436062315412043	down
fl	extsub	HOG38925	0.2693743750355592	61	0.011250608935545012	0.436062315412043	up
fl	extsub	HOG3893	0.02611249621543693	59	0.809149834631498	0.9423921153877399	up
fl	extsub	HOG38962	-0.04570851951152457	55	0.683503391618352	0.9070274737421915	down
fl	extsub	HOG38967	-0.02477005747453418	61	0.8156941454946887	0.9423921153877399	down
fl	extsub	HOG38971	-0.22912303163944117	61	0.031079665639413733	0.436062315412043	down
fl	extsub	HOG38977	0.04399058702145836	53	0.7003113729368904	0.9128146467390953	up
fl	extsub	HOG3897	-0.12075403018835414	61	0.2558321745648203	0.6748236254637663	down
fl	extsub	HOG3898	0.17596234808583344	53	0.12365771040283359	0.558012624931463	up
fl	extsub	HOG38999	0.16410163076878895	61	0.12254016763711323	0.558012624931463	up
fl	extsub	HOG39007	-0.0030962571843167726	61	0.976756261835528	0.9849233598147895	down
fl	extsub	HOG39021	-0.11083388779045872	59	0.3052978079520357	0.7115425900409094	down
fl	extsub	HOG39028	0.11456151581972059	61	0.28102232668013777	0.6912307511662392	up
fl	extsub	HOG3903	-0.00687662936323115	57	0.9501808553740833	0.9822539570039852	down
fl	extsub	HOG39048	0.13933157329425477	61	0.1898198493788331	0.6201623786264727	up
fl	extsub	HOG3906	0.05263637213338514	61	0.6203819732368318	0.874411663733849	up
fl	extsub	HOG39074	-0.16786604709923741	59	0.12050736908665431	0.5574479509432447	down
fl	extsub	HOG39095	NA	NA	NA	NA	NA
fl	extsub	HOG39099	0.0550130349058492	57	0.6171896307799396	0.874411663733849	up
fl	extsub	HOG3909	0.00654139905396593	41	0.960072489331868	0.9849233598147895	up
fl	extsub	HOG39116	-0.10757406756132758	59	0.3197423744922734	0.7176609437778539	down
fl	extsub	HOG39117	NA	NA	NA	NA	NA
fl	extsub	HOG3911	-0.08801514618654074	59	0.415598761437863	0.7754684815754262	down
fl	extsub	HOG3912	0.19816045979627345	61	0.06222445559331283	0.48939463129111255	up
fl	extsub	HOG39151	0.16719788795310572	61	0.11564134405185025	0.5444647938441223	up
fl	extsub	HOG39155	0.17648665950605605	61	0.09676524247541382	0.5304988311036555	up
fl	extsub	HOG39159	0.04954011494906836	61	0.641091504074121	0.8847345912478433	up
fl	extsub	HOG3915	-0.12075403018835414	61	0.2558321745648203	0.6748236254637663	down
fl	extsub	HOG39162	-0.2303670836682435	57	0.03634301575888369	0.447709480871983	down
fl	extsub	HOG39173	0.11302211504074856	49	0.3424244469216556	0.7383392873712235	up
fl	extsub	HOG3918	-0.08669520116086964	61	0.4146127225143184	0.7754684815754262	down
fl	extsub	HOG3920	-0.13313905892562122	61	0.21026373172431487	0.634991088739468	down
fl	extsub	HOG39219	-0.17625300162470436	47	0.1474112059855291	0.5842976327108859	down
fl	extsub	HOG3923	0.17929011260221261	59	0.09725442843900332	0.5304988311036555	up
fl	extsub	HOG39240	0.02477005747453418	61	0.8156941454946887	0.9423921153877399	up
fl	extsub	HOG39241	-0.08050268679223609	61	0.4487314949508495	0.7970491721685115	down
fl	extsub	HOG39243	-0.08611592499592487	41	0.5098558516103724	0.8303125145628286	down
fl	extsub	HOG3924	0.04025134339611804	61	0.7048618191578583	0.9128146467390953	up
fl	extsub	HOG39256	0.02477005747453418	61	0.8156941454946887	0.9423921153877399	up
fl	extsub	HOG3925	0.16503910471754757	57	0.13374086911959485	0.571015362936705	up
fl	extsub	HOG39262	-0.035858022520442526	59	0.7401441358045748	0.9210939088566222	down
fl	extsub	HOG39281	-0.027866314658850953	61	0.7931499492593738	0.9374334166452777	down
fl	extsub	HOG39283	-0.12387316870698327	59	0.2519014608706707	0.6748236254637663	down
fl	extsub	HOG3928	-0.11083388779045872	59	0.3052978079520357	0.7115425900409094	down
fl	extsub	HOG39298	0.042008402520840295	51	0.7186315134575922	0.9169747494049044	up
fl	extsub	HOG39303	0.08801514618654074	59	0.415598761437863	0.7754684815754262	up
fl	extsub	HOG39322	-0.14352654165987477	41	0.2720137403825904	0.6897168762043254	down
fl	extsub	HOG3932	NA	NA	NA	NA	NA
fl	extsub	HOG39333	0.23531554600807472	61	0.02680657595086606	0.436062315412043	up
fl	extsub	HOG39336	-0.19816045979627345	61	0.06222445559331283	0.48939463129111255	down
fl	extsub	HOG39341	0.15171660203152185	61	0.15339102915229608	0.5854580424169258	up
fl	extsub	HOG39348	NA	NA	NA	NA	NA
fl	extsub	HOG39358	0.07823568549914732	59	0.4692946213469156	0.8058783979861848	up
fl	extsub	HOG39377	0.08669520116086964	61	0.4146127225143184	0.7754684815754262	up
fl	extsub	HOG3937	0.16625083168568808	59	0.12412006161190091	0.558012624931463	up
fl	extsub	HOG393	0.12408819948544578	45	0.31872591758415314	0.7176609437778539	up
fl	extsub	HOG39401	0.1702941451374225	61	0.10905160508448124	0.5357081680299753	up
fl	extsub	HOG39413	0.20125671698059022	61	0.05824774065072342	0.4800898911667539	up
fl	extsub	HOG39415	-0.11146525863540381	61	0.29422884787187475	0.7033328237108188	down
fl	extsub	HOG3941	0.07740642960791931	61	0.46637140488065915	0.8052843599974003	up
fl	extsub	HOG3942	-0.05450582834731071	55	0.6268588388388538	0.8828165659041757	down
fl	extsub	HOG39445	0.16410163076878895	61	0.12254016763711323	0.558012624931463	up
fl	extsub	HOG39464	0.018577543105900634	61	0.8612250298095377	0.9582487625300684	up
fl	extsub	HOG39471	-0.13004280174130445	61	0.2210636278268071	0.6422617826210786	down
fl	extsub	HOG39476	NA	NA	NA	NA	NA
fl	extsub	HOG39503	0.05215712366609822	59	0.6295089293125519	0.8832913615216332	up
fl	extsub	HOG39522	0.036454130828824455	43	0.7748484221628781	0.9321183208151331	up
fl	extsub	HOG39524	0.02477005747453418	61	0.8156941454946887	0.9423921153877399	up
fl	extsub	HOG3952	0.2136417457178573	61	0.04439182254525766	0.4640772442531892	up
fl	extsub	HOG39535	0.16879738280810816	49	0.1562205418505868	0.5899374724386397	up
fl	extsub	HOG39538	-0.136235316109938	61	0.19985092411503153	0.6271226443174422	down
fl	extsub	HOG3953	-0.18267917387468957	61	0.08561185680766492	0.5162661111641218	down
fl	extsub	HOG39564	0.08050268679223609	61	0.4487314949508495	0.7970491721685115	up
fl	extsub	HOG3956	0.014534887559282856	55	0.8968506656319674	0.9695698578486446	up
fl	extsub	HOG39586	0.0030962571843167726	61	0.976756261835528	0.9849233598147895	up
fl	extsub	HOG39587	0.0032598202291311386	59	0.9759465198473448	0.9849233598147895	up
fl	extsub	HOG3958	-0.3871075002486628	29	0.013641155794968515	0.436062315412043	down
fl	extsub	HOG3959	0.204352974164907	61	0.05448449525606478	0.47832237597725324	up
fl	extsub	HOG39608	-0.268342580830896	53	0.0188800406718217	0.436062315412043	down
fl	extsub	HOG39610	0.1336526293943767	59	0.21638552663373267	0.6422617826210786	up
fl	extsub	HOG3961	0.16410163076878895	61	0.12254016763711323	0.558012624931463	up
fl	extsub	HOG39620	0.26318186066692567	61	0.013266078025203415	0.436062315412043	up
fl	extsub	HOG39628	0.030962571843167724	61	0.7707773238358291	0.9282276321036246	up
fl	extsub	HOG3962	NA	NA	NA	NA	NA
fl	extsub	HOG39632	0.211888314893524	59	0.05001639548564575	0.4737040088875829	up
fl	extsub	HOG39635	-0.19232939351873718	59	0.07525338155491317	0.5068117611746048	down
fl	extsub	HOG3963	NA	NA	NA	NA	NA
fl	extsub	HOG39666	-0.16410163076878895	61	0.12254016763711323	0.558012624931463	down
fl	extsub	HOG39678	-0.008798117404291672	53	0.9386394268831363	0.9814735960442165	down
fl	extsub	HOG3968	0.2647502304843992	57	0.01615180633031155	0.436062315412043	up
fl	extsub	HOG3969	-0.09833226741733177	57	0.37162848880183424	0.7491160289022184	down
fl	extsub	HOG39715	0.04667600280093366	51	0.6889205558044607	0.9110503848787732	up
fl	extsub	HOG3972	-0.19357759119729542	45	0.11984035318585319	0.5554838757920126	down
fl	extsub	HOG3973	0.20354978515095395	49	0.08729949729019615	0.5231880944837038	up
fl	extsub	HOG39744	-0.13753258726462297	57	0.21144815276762324	0.634991088739468	down
fl	extsub	HOG3974	0.018577543105900634	61	0.8612250298095377	0.9582487625300684	up
fl	extsub	HOG3976	-0.03715508621180127	61	0.7266164474845089	0.9169747494049044	down
fl	extsub	HOG39773	-0.11877458495793757	53	0.2986975559949703	0.7092390327839122	down
fl	extsub	HOG39779	0.19397854331467435	59	0.07278596644026254	0.5068117611746048	up
fl	extsub	HOG3977	-0.07038493923433338	53	0.5379999350580288	0.8425137101078444	down
fl	extsub	HOG39795	-0.15171660203152185	61	0.15339102915229608	0.5854580424169258	down
fl	extsub	HOG3981	0.05215712366609822	59	0.6295089293125519	0.8832913615216332	up
fl	extsub	HOG39821	-0.0030962571843167726	61	0.976756261835528	0.9849233598147895	down
fl	extsub	HOG39822	-0.04025134339611804	61	0.7048618191578583	0.9128146467390953	down
fl	extsub	HOG3982	0.028595257957198337	51	0.8062632789591904	0.9423921153877399	up
fl	extsub	HOG3983	0.19024818671246907	59	0.07846425426556773	0.5068117611746048	up
fl	extsub	HOG39847	0.07473252323717214	57	0.4971349438991533	0.8252390111154008	up
fl	extsub	HOG3984	0.18857036045412787	53	0.0989601540194058	0.5324813238714833	up
fl	extsub	HOG39854	0.05867676412436049	59	0.5873223123484554	0.8641381795983053	up
fl	extsub	HOG39865	0.24068202771309022	57	0.02875798412416872	0.436062315412043	up
fl	extsub	HOG3986	-0.017596234808583345	53	0.8776412182465846	0.9654990998992998	down
fl	extsub	HOG3987	0.07908123767715822	57	0.4724390960355929	0.8090548944067428	up
fl	extsub	HOG3988	-0.10431424733219644	59	0.33462680974788683	0.7293597097231029	down
fl	extsub	HOG39891	-0.19816045979627345	61	0.06222445559331283	0.48939463129111255	down
fl	extsub	HOG3989	-0.16299101145655692	59	0.13166801602281422	0.571015362936705	down
fl	extsub	HOG39902	0.026394352212875016	53	0.8173613313851769	0.9423921153877399	up
fl	extsub	HOG3990	0.09598397271381995	61	0.36641410797107166	0.74584855735657285	up
fl	extsub	HOG39942	0.009288771552950317	61	0.9303476223572592	0.9760793135203328	up
fl	extsub	HOG39951	0.14242783047857155	61	0.18016471232359144	0.6124887401149197	up
fl	extsub	HOG39957	-0.0423776629787048	59	0.6950842609223039	0.9128146467390953	down
fl	extsub	HOG39984	0.068117658054969	61	0.5215303486232966	0.8361594333690612	up
fl	extsub	HOG39999	0.1532115507691635	59	0.15645272217859182	0.5899374724386397	up
fl	extsub	HOG40000	NA	NA	NA	NA	NA
fl	extsub	HOG40006	-0.009288771552950317	61	0.9303476223572592	0.9760793135203328	down
fl	extsub	HOG40008	0.03959152831931252	53	0.729034489538804	0.9174996486799228	up
fl	extsub	HOG4001	0.16410163076878895	61	0.12254016763711323	0.558012624931463	up
fl	extsub	HOG40023	0.006192514368633545	61	0.953532245430258	0.9822539570039852	up
fl	extsub	HOG40031	0.02167380029021741	61	0.8383919533764768	0.950066977828866	up
fl	extsub	HOG40033	-0.14862034484720507	61	0.16195705743251915	0.5975806831943836	down
fl	extsub	HOG40034	0.04954011494906836	61	0.641091504074121	0.8847345912478433	up
fl	extsub	HOG40063	-0.3173968190463489	51	0.006485307970671363	0.436062315412043	down
fl	extsub	HOG40077	-0.0847553259574096	59	0.43308148126407076	0.7881922431054336	down
fl	extsub	HOG40084	NA	NA	NA	NA	NA
fl	extsub	HOG4009	-0.02406820277130902	57	0.8269002433648183	0.9489336014841002	down
fl	extsub	HOG40106	-0.10836900145108704	61	0.3078451647922119	0.7115425900409094	down
fl	extsub	HOG40109	-0.042008402520840295	51	0.7186315134575922	0.9169747494049044	down
fl	extsub	HOG4010	NA	NA	NA	NA	NA
fl	extsub	HOG4011	0.21115481770300012	53	0.0646716875023638	0.4930397179035069	up
fl	extsub	HOG40135	-0.06502140087065222	61	0.5406354342865437	0.8425137101078444	down
fl	extsub	HOG4013	NA	NA	NA	NA	NA
fl	extsub	HOG40140	-0.21799713358845016	47	0.07315568296131887	0.5068117611746048	down
fl	extsub	HOG4014	-0.03267320196065356	51	0.7793054481711047	0.9360380308803379	down
fl	extsub	HOG40156	-0.0030962571843167726	61	0.976756261835528	0.9849233598147895	down
fl	extsub	HOG4017	0.18254993283134377	59	0.09132228416008353	0.5269843301754561	up
fl	extsub	HOG40193	0.08359894397655286	61	0.4314766288147427	0.7881922431054336	up
fl	extsub	HOG40194	NA	NA	NA	NA	NA
fl	extsub	HOG4020	0.0030962571843167726	61	0.976756261835528	0.9849233598147895	up
fl	extsub	HOG4021	0.15481285921583862	61	0.14517397969586113	0.5791793014679916	up
fl	extsub	HOG40234	-0.01238502873726709	61	0.9072219640301218	0.9695698578486446	down
fl	extsub	HOG40238	0	61	1	1	up
fl	extsub	HOG40242	0.017191573408077872	57	0.875876037104695	0.9654990998992998	up
fl	extsub	HOG40258	-0.058174479378303993	55	0.6038482460673436	0.8721584671436299	down
fl	extsub	HOG4025	0.16803361008336118	51	0.14954135458461515	0.5854580424169258	up
fl	extsub	HOG40276	0.04644385776475159	61	0.6620842176173144	0.8958989984057911	up
fl	extsub	HOG4027	-0.08669520116086964	61	0.4146127225143184	0.7754684815754262	down
fl	extsub	HOG40285	-0.04025134339611804	61	0.7048618191578583	0.9128146467390953	down
fl	extsub	HOG40294	-0.14242783047857155	61	0.18016471232359144	0.6124887401149197	down
fl	extsub	HOG40295	0.11160286639121852	53	0.3288262614043532	0.7293597097231029	up
fl	extsub	HOG40301	-0.3299599664532271	37	0.016730197902633817	0.436062315412043	down
fl	extsub	HOG4030	-0.07994188157605571	55	0.47583084675705606	0.812434485993046	down
fl	extsub	HOG40314	-0.05882888650201868	61	0.5798658241832506	0.8588661226967603	down
fl	extsub	HOG40349	0.10527274426677027	61	0.3218720817089211	0.7176609437778539	up
fl	extsub	HOG4037	0.11456151581972059	61	0.28102232668013777	0.6912307511662392	up
fl	extsub	HOG40381	0.01662127982237257	55	0.8821455812960056	0.9654990998992998	up
fl	extsub	HOG40384	-0.15179418517972906	31	0.3162326872657069	0.7176609437778539	down
fl	extsub	HOG40390	0.004667600280093366	51	0.9680675837672984	0.9849233598147895	up
fl	extsub	HOG40402	-0.2569893462982921	61	0.015594343466143629	0.436062315412043	down
fl	extsub	HOG40416	0.0340588290274845	61	0.7485938016729221	0.9210939088566222	up
fl	extsub	HOG4042	-0.06845622481175391	59	0.5266201376098688	0.8387365212998699	down
fl	extsub	HOG4044	-0.02167380029021741	61	0.8383919533764768	0.950066977828866	down
fl	extsub	HOG40464	-0.04025134339611804	61	0.7048618191578583	0.9128146467390953	down
fl	extsub	HOG40469	-0.02167380029021741	61	0.8383919533764768	0.950066977828866	down
fl	extsub	HOG40473	-0.1019294382875251	45	0.41277023363043147	0.7754684815754262	down
fl	extsub	HOG40482	-0.11690269917492954	57	0.28816564128710676	0.7021802971313619	down
fl	extsub	HOG40487	NA	NA	NA	NA	NA
fl	extsub	HOG40488	-0.09908022989813672	61	0.35115749688827125	0.7396845359404257	down
fl	extsub	HOG40489	0.08359894397655286	61	0.4314766288147427	0.7881922431054336	up
fl	extsub	HOG4048	-0.19819613000352101	45	0.11126002326333356	0.5393521861157651	down
fl	extsub	HOG40493	-0.12428658202535266	41	0.3415080702827692	0.7368256356320639	down
fl	extsub	HOG40498	0.08801514618654074	59	0.415598761437863	0.7754684815754262	up
fl	extsub	HOG4050	-0.0340588290274845	61	0.7485938016729221	0.9210939088566222	down
fl	extsub	HOG40548	0.11146525863540381	61	0.29422884787187475	0.7033328237108188	up
fl	extsub	HOG40556	0.14862034484720507	61	0.16195705743251915	0.5975806831943836	up
fl	extsub	HOG4058	0.14516893717081258	53	0.20402387047443668	0.6331128018434815	up
fl	extsub	HOG4059	-0.29012400039267133	59	0.007286665947875541	0.436062315412043	down
fl	extsub	HOG405	0	35	1	1	up
fl	extsub	HOG40605	-0.009779460687393415	59	0.9279269208212597	0.9760793135203328	down
fl	extsub	HOG40607	-0.09288771552950317	61	0.38207750906767207	0.7491160289022184	down
fl	extsub	HOG4061	0.030962571843167724	61	0.7707773238358291	0.9282276321036246	up
fl	extsub	HOG40630	-0.0037303566022052754	59	0.9724758284664149	0.9849233598147895	down
fl	extsub	HOG40640	-0.02477005747453418	61	0.8156941454946887	0.9423921153877399	down
fl	extsub	HOG4064	0.2240448134444816	51	0.054663935891675106	0.47867502588455374	up
fl	extsub	HOG4065	-0.13313905892562122	61	0.21026373172431487	0.634991088739468	down
fl	extsub	HOG4066	NA	NA	NA	NA	NA
fl	extsub	HOG40682	0.030962571843167724	61	0.7707773238358291	0.9282276321036246	up
fl	extsub	HOG4068	-0.08251955235877378	57	0.45340168620582	0.7987399259299863	down
fl	extsub	HOG40708	-0.14242783047857155	61	0.18016471232359144	0.6124887401149197	down
fl	extsub	HOG40738	-0.10527274426677027	61	0.3218720817089211	0.7176609437778539	down
fl	extsub	HOG4074	-0.13933157329425477	61	0.1898198493788331	0.6201623786264727	down
fl	extsub	HOG40757	0.14936320896298771	51	0.20018480417757917	0.6271226443174422	up
fl	extsub	HOG40761	-0.09971112576685166	57	0.36495959671987804	0.74584855735657285	down
fl	extsub	HOG40764	NA	NA	NA	NA	NA
fl	extsub	HOG4076	-0.14995173054003239	59	0.16545634348618987	0.6006842377224253	down
fl	extsub	HOG40775	0.07121391523928577	61	0.5027787283315825	0.8252390111154008	up
fl	extsub	HOG4077	0.0550130349058492	57	0.6171896307799396	0.874411663733849	up
fl	extsub	HOG40781	0.13933157329425477	61	0.1898198493788331	0.6201623786264727	up
fl	extsub	HOG40784	0.07171604504088505	59	0.5071224553598253	0.8260568147259334	up
fl	extsub	HOG40798	-0.04889730343696708	59	0.6510766340778344	0.8922449726178298	down
fl	extsub	HOG4079	-0.06192514368633545	61	0.5600841323220902	0.848208487680557	down
fl	extsub	HOG40800	-0.09288771552950317	61	0.38207750906767207	0.7491160289022184	down
fl	extsub	HOG40810	0.013039280916524554	59	0.9040042744136789	0.9695698578486446	up
fl	extsub	HOG40819	-0.1715632893836876	53	0.1333269317743495	0.571015362936705	down
fl	extsub	HOG4081	NA	NA	NA	NA	NA
fl	extsub	HOG40830	0.1021764870824535	61	0.3363097198682677	0.7293597097231029	up
fl	extsub	HOG40856	-0.21470961288429485	51	0.06555216116550253	0.4930397179035069	down
