rep	ct0	ct1	ct2	ct3	ct4	selected	convergent	rel_conv
9233	5524	54	4	0	0	58	4	0.06896551724137931
9234	5513	54	1	0	0	55	1	0.01818181818181818
9235	5546	53	0	0	0	53	0	0
9236	5534	47	3	0	0	50	3	0.06
9237	5581	47	2	0	0	49	2	0.04081632653061224
9238	5550	48	0	0	0	48	0	0
9239	5554	50	1	0	0	51	1	0.0196078431372549
924	5516	67	3	0	0	70	3	0.04285714285714286
9240	5507	55	2	0	0	57	2	0.03508771929824561
9241	5548	44	3	0	0	47	3	0.06382978723404255
9242	5557	51	0	0	0	51	0	0
9243	5513	48	0	1	0	49	1	0.02040816326530612
9244	5485	69	7	0	0	76	7	0.09210526315789473
9245	5544	45	2	0	0	47	2	0.0425531914893617
9246	5493	53	0	0	0	53	0	0
9247	5496	56	2	0	0	58	2	0.034482758620689655
9248	5542	49	3	0	0	52	3	0.057692307692307696
9249	5534	42	4	0	0	46	4	0.08695652173913043
925	5553	48	1	0	0	49	1	0.02040816326530612
9250	5527	60	1	0	0	61	1	0.01639344262295082
9251	5510	59	2	0	0	61	2	0.03278688524590164
9252	5512	51	3	0	0	54	3	0.05555555555555555
9253	5492	51	1	0	0	52	1	0.019230769230769232
9254	5529	60	2	0	0	62	2	0.03225806451612903
9255	5556	56	1	0	0	57	1	0.017543859649122806
9256	5522	47	2	0	0	49	2	0.04081632653061224
9257	5541	53	3	0	0	56	3	0.05357142857142857
9258	5535	67	1	0	0	68	1	0.014705882352941176
9259	5530	47	3	0	0	50	3	0.06
926	5548	54	0	0	0	54	0	0
9260	5529	45	1	0	0	46	1	0.021739130434782608
9261	5527	42	0	0	1	43	1	0.023255813953488372
9262	5503	43	1	0	0	44	1	0.022727272727272728
9263	5516	57	3	0	0	60	3	0.05
9264	5552	63	1	0	0	64	1	0.015625
9265	5514	51	1	1	0	53	2	0.03773584905660377
9266	5542	43	4	0	0	47	4	0.0851063829787234
9267	5529	57	4	0	0	61	4	0.06557377049180328
9268	5590	44	2	0	0	46	2	0.043478260869565216
9269	5541	48	1	0	0	49	1	0.02040816326530612
927	5547	53	2	0	0	55	2	0.03636363636363636
9270	5528	66	3	0	0	69	3	0.043478260869565216
9271	5529	49	3	0	0	52	3	0.057692307692307696
9272	5493	55	5	0	0	60	5	0.08333333333333333
9273	5569	56	0	0	0	56	0	0
9274	5525	58	2	0	0	60	2	0.03333333333333333
9275	5541	53	1	0	0	54	1	0.018518518518518517
9276	5503	54	3	0	0	57	3	0.05263157894736842
9277	5514	55	3	0	0	58	3	0.05172413793103448
9278	5527	47	1	0	0	48	1	0.020833333333333332
9279	5534	56	0	0	0	56	0	0
928	5534	46	2	0	0	48	2	0.041666666666666664
9280	5518	44	1	0	0	45	1	0.022222222222222223
9281	5502	49	2	0	0	51	2	0.0392156862745098
9282	5553	45	6	0	0	51	6	0.11764705882352941
9283	5515	48	2	0	0	50	2	0.04
9284	5548	58	1	0	0	59	1	0.01694915254237288
9285	5513	51	0	0	0	51	0	0
9286	5519	57	2	0	0	59	2	0.03389830508474576
9287	5493	53	1	0	0	54	1	0.018518518518518517
9288	5500	72	2	0	0	74	2	0.02702702702702703
9289	5527	53	1	0	0	54	1	0.018518518518518517
929	5509	71	1	0	0	72	1	0.013888888888888888
9290	5578	44	1	0	0	45	1	0.022222222222222223
9291	5542	46	2	0	0	48	2	0.041666666666666664
9292	5523	54	1	0	0	55	1	0.01818181818181818
9293	5510	36	3	0	0	39	3	0.07692307692307693
9294	5543	54	1	0	0	55	1	0.01818181818181818
9295	5538	63	0	0	0	63	0	0
9296	5510	54	0	0	0	54	0	0
9297	5552	51	3	0	0	54	3	0.05555555555555555
9298	5491	45	1	0	0	46	1	0.021739130434782608
9299	5561	53	2	0	0	55	2	0.03636363636363636
93	5535	46	0	0	0	46	0	0
930	5487	54	2	0	0	56	2	0.03571428571428571
9300	5524	57	4	0	0	61	4	0.06557377049180328
9301	5480	53	1	0	0	54	1	0.018518518518518517
9302	5514	61	1	0	0	62	1	0.016129032258064516
9303	5523	58	2	0	0	60	2	0.03333333333333333
9304	5508	55	1	0	0	56	1	0.017857142857142856
9305	5501	66	1	0	0	67	1	0.014925373134328358
9306	5490	57	4	0	0	61	4	0.06557377049180328
9307	5515	45	1	0	0	46	1	0.021739130434782608
9308	5529	53	2	0	0	55	2	0.03636363636363636
9309	5543	60	5	1	0	66	6	0.09090909090909091
931	5479	49	1	0	0	50	1	0.02
9310	5540	52	2	0	0	54	2	0.037037037037037035
9311	5556	49	2	0	0	51	2	0.0392156862745098
9312	5557	54	1	0	0	55	1	0.01818181818181818
9313	5506	50	1	0	0	51	1	0.0196078431372549
9314	5536	55	3	0	0	58	3	0.05172413793103448
9315	5533	57	4	0	0	61	4	0.06557377049180328
9316	5521	48	1	0	0	49	1	0.02040816326530612
9317	5550	50	1	0	0	51	1	0.0196078431372549
9318	5568	52	1	0	0	53	1	0.018867924528301886
9319	5529	44	0	0	0	44	0	0
932	5561	51	6	0	0	57	6	0.10526315789473684
9320	5536	61	2	0	0	63	2	0.031746031746031744
9321	5521	49	0	0	0	49	0	0
9322	5521	53	0	0	0	53	0	0
9323	5549	63	4	0	0	67	4	0.05970149253731343
9324	5514	47	1	0	0	48	1	0.020833333333333332
9325	5564	39	3	0	0	42	3	0.07142857142857142
9326	5532	57	0	0	0	57	0	0
9327	5509	46	3	0	0	49	3	0.061224489795918366
9328	5533	47	1	0	0	48	1	0.020833333333333332
9329	5555	45	1	0	0	46	1	0.021739130434782608
933	5541	57	0	0	0	57	0	0
9330	5559	47	2	0	0	49	2	0.04081632653061224
9331	5557	66	1	0	0	67	1	0.014925373134328358
9332	5540	66	1	0	0	67	1	0.014925373134328358
9333	5554	54	0	0	0	54	0	0
9334	5501	53	1	0	0	54	1	0.018518518518518517
9335	5545	55	2	0	0	57	2	0.03508771929824561
9336	5538	53	3	0	0	56	3	0.05357142857142857
9337	5516	51	1	0	0	52	1	0.019230769230769232
9338	5548	61	2	0	0	63	2	0.031746031746031744
9339	5504	43	1	0	0	44	1	0.022727272727272728
934	5517	53	2	0	0	55	2	0.03636363636363636
9340	5550	56	2	0	0	58	2	0.034482758620689655
9341	5549	43	0	0	0	43	0	0
9342	5518	55	1	0	0	56	1	0.017857142857142856
9343	5536	62	1	0	0	63	1	0.015873015873015872
9344	5518	62	1	0	0	63	1	0.015873015873015872
9345	5572	50	1	0	0	51	1	0.0196078431372549
9346	5516	49	1	0	0	50	1	0.02
9347	5522	65	3	0	0	68	3	0.04411764705882353
9348	5543	62	2	0	0	64	2	0.03125
9349	5544	67	1	0	0	68	1	0.014705882352941176
935	5536	46	2	0	0	48	2	0.041666666666666664
9350	5553	56	2	0	0	58	2	0.034482758620689655
9351	5537	50	4	0	0	54	4	0.07407407407407407
9352	5509	57	2	0	0	59	2	0.03389830508474576
9353	5561	49	2	0	0	51	2	0.0392156862745098
9354	5563	47	1	0	0	48	1	0.020833333333333332
9355	5517	60	1	0	0	61	1	0.01639344262295082
9356	5510	45	1	1	0	47	2	0.0425531914893617
9357	5558	48	1	0	0	49	1	0.02040816326530612
9358	5512	62	2	0	0	64	2	0.03125
9359	5539	50	2	0	0	52	2	0.038461538461538464
936	5512	59	1	0	0	60	1	0.016666666666666666
9360	5532	61	1	0	0	62	1	0.016129032258064516
9361	5519	49	1	0	0	50	1	0.02
9362	5513	52	0	0	0	52	0	0
9363	5586	45	1	0	0	46	1	0.021739130434782608
9364	5526	56	1	0	0	57	1	0.017543859649122806
9365	5547	51	2	0	0	53	2	0.03773584905660377
9366	5511	52	1	0	0	53	1	0.018867924528301886
9367	5538	60	0	0	0	60	0	0
9368	5527	62	0	0	0	62	0	0
9369	5531	53	0	0	0	53	0	0
937	5552	51	4	0	0	55	4	0.07272727272727272
9370	5483	40	0	0	0	40	0	0
9371	5541	56	2	0	0	58	2	0.034482758620689655
9372	5501	46	1	0	0	47	1	0.02127659574468085
9373	5562	61	2	0	0	63	2	0.031746031746031744
9374	5531	54	2	0	0	56	2	0.03571428571428571
9375	5525	57	0	0	0	57	0	0
9376	5500	61	5	0	0	66	5	0.07575757575757576
9377	5533	56	1	1	0	58	2	0.034482758620689655
9378	5541	57	5	0	0	62	5	0.08064516129032258
9379	5508	52	2	0	0	54	2	0.037037037037037035
938	5512	62	2	0	0	64	2	0.03125
9380	5558	60	0	0	0	60	0	0
9381	5502	49	1	0	0	50	1	0.02
9382	5523	56	3	0	0	59	3	0.05084745762711865
9383	5527	49	1	0	0	50	1	0.02
9384	5512	73	2	0	0	75	2	0.02666666666666667
9385	5560	64	3	0	0	67	3	0.04477611940298507
9386	5496	62	2	0	0	64	2	0.03125
9387	5559	56	1	0	0	57	1	0.017543859649122806
9388	5524	48	1	0	0	49	1	0.02040816326530612
9389	5501	40	4	0	0	44	4	0.09090909090909091
939	5525	62	3	0	0	65	3	0.046153846153846156
9390	5539	64	2	0	0	66	2	0.030303030303030304
9391	5537	43	1	0	0	44	1	0.022727272727272728
9392	5508	55	0	0	0	55	0	0
9393	5530	56	1	0	0	57	1	0.017543859649122806
9394	5550	43	4	0	0	47	4	0.0851063829787234
9395	5544	55	0	0	0	55	0	0
9396	5520	55	3	0	0	58	3	0.05172413793103448
9397	5525	43	2	0	0	45	2	0.044444444444444446
9398	5499	49	3	0	0	52	3	0.057692307692307696
9399	5520	46	3	0	0	49	3	0.061224489795918366
94	5503	58	2	0	0	60	2	0.03333333333333333
940	5543	61	2	0	0	63	2	0.031746031746031744
9400	5536	48	2	0	0	50	2	0.04
9401	5511	61	2	0	0	63	2	0.031746031746031744
9402	5506	64	2	0	0	66	2	0.030303030303030304
9403	5543	66	2	0	0	68	2	0.029411764705882353
9404	5545	48	2	1	0	51	3	0.058823529411764705
9405	5527	54	1	1	0	56	2	0.03571428571428571
9406	5582	55	2	0	0	57	2	0.03508771929824561
9407	5525	49	4	0	0	53	4	0.07547169811320754
9408	5486	48	1	0	0	49	1	0.02040816326530612
9409	5515	51	2	0	0	53	2	0.03773584905660377
941	5527	53	3	0	0	56	3	0.05357142857142857
9410	5553	46	1	0	0	47	1	0.02127659574468085
9411	5538	44	1	0	0	45	1	0.022222222222222223
9412	5530	61	7	0	0	68	7	0.10294117647058823
9413	5542	64	3	0	0	67	3	0.04477611940298507
9414	5499	56	0	0	0	56	0	0
9415	5531	47	3	0	0	50	3	0.06
9416	5506	59	2	0	0	61	2	0.03278688524590164
9417	5537	53	0	0	0	53	0	0
9418	5534	65	0	0	0	65	0	0
9419	5526	47	1	0	0	48	1	0.020833333333333332
942	5492	47	2	0	0	49	2	0.04081632653061224
9420	5547	57	3	0	0	60	3	0.05
9421	5540	62	0	0	0	62	0	0
9422	5519	53	2	0	0	55	2	0.03636363636363636
9423	5525	65	1	0	0	66	1	0.015151515151515152
9424	5531	55	3	0	0	58	3	0.05172413793103448
9425	5495	58	4	0	0	62	4	0.06451612903225806
9426	5562	50	2	0	0	52	2	0.038461538461538464
9427	5546	51	3	0	0	54	3	0.05555555555555555
9428	5529	47	2	0	0	49	2	0.04081632653061224
9429	5469	50	3	0	0	53	3	0.05660377358490566
943	5548	55	2	0	0	57	2	0.03508771929824561
9430	5544	41	3	0	0	44	3	0.06818181818181818
9431	5533	61	0	0	0	61	0	0
9432	5537	54	1	0	0	55	1	0.01818181818181818
9433	5529	59	2	0	0	61	2	0.03278688524590164
9434	5561	50	1	0	0	51	1	0.0196078431372549
9435	5554	47	2	0	0	49	2	0.04081632653061224
9436	5503	61	1	0	0	62	1	0.016129032258064516
9437	5532	51	2	0	0	53	2	0.03773584905660377
9438	5536	55	2	0	0	57	2	0.03508771929824561
9439	5514	44	4	0	0	48	4	0.08333333333333333
944	5576	58	1	0	0	59	1	0.01694915254237288
9440	5545	56	1	0	0	57	1	0.017543859649122806
9441	5505	52	1	0	0	53	1	0.018867924528301886
9442	5526	36	2	1	0	39	3	0.07692307692307693
9443	5514	39	1	0	0	40	1	0.025
9444	5532	58	0	0	0	58	0	0
9445	5530	63	0	0	0	63	0	0
9446	5554	42	1	0	0	43	1	0.023255813953488372
9447	5539	55	4	0	0	59	4	0.06779661016949153
9448	5534	48	1	0	0	49	1	0.02040816326530612
9449	5493	69	2	0	0	71	2	0.028169014084507043
945	5562	44	0	0	0	44	0	0
9450	5525	62	2	0	0	64	2	0.03125
9451	5524	65	2	0	0	67	2	0.029850746268656716
9452	5575	44	0	0	0	44	0	0
9453	5523	44	2	0	0	46	2	0.043478260869565216
9454	5525	54	1	0	0	55	1	0.01818181818181818
9455	5531	53	2	0	0	55	2	0.03636363636363636
9456	5531	50	2	0	0	52	2	0.038461538461538464
9457	5542	51	2	0	0	53	2	0.03773584905660377
9458	5526	47	1	1	0	49	2	0.04081632653061224
9459	5522	60	1	0	0	61	1	0.01639344262295082
946	5501	62	2	0	0	64	2	0.03125
9460	5549	45	0	0	0	45	0	0
9461	5532	50	2	0	0	52	2	0.038461538461538464
9462	5547	59	3	0	0	62	3	0.04838709677419355
9463	5530	59	2	0	0	61	2	0.03278688524590164
9464	5574	47	1	0	0	48	1	0.020833333333333332
9465	5516	55	0	0	0	55	0	0
9466	5510	49	0	0	0	49	0	0
9467	5518	57	2	0	0	59	2	0.03389830508474576
9468	5510	54	2	0	0	56	2	0.03571428571428571
9469	5505	45	9	0	0	54	9	0.16666666666666666
947	5521	44	1	0	0	45	1	0.022222222222222223
9470	5523	41	1	0	0	42	1	0.023809523809523808
9471	5508	55	1	0	0	56	1	0.017857142857142856
9472	5500	49	2	0	0	51	2	0.0392156862745098
9473	5577	43	1	0	0	44	1	0.022727272727272728
9474	5490	58	2	0	0	60	2	0.03333333333333333
9475	5548	43	1	0	0	44	1	0.022727272727272728
9476	5473	52	2	0	0	54	2	0.037037037037037035
9477	5501	51	1	0	0	52	1	0.019230769230769232
9478	5515	65	0	0	0	65	0	0
9479	5571	50	0	0	0	50	0	0
948	5529	54	3	0	0	57	3	0.05263157894736842
9480	5537	59	2	0	0	61	2	0.03278688524590164
9481	5532	50	0	0	0	50	0	0
9482	5557	54	1	0	0	55	1	0.01818181818181818
9483	5517	43	2	0	0	45	2	0.044444444444444446
9484	5548	69	3	0	0	72	3	0.041666666666666664
9485	5553	45	2	0	0	47	2	0.0425531914893617
9486	5528	58	0	0	0	58	0	0
9487	5552	49	3	0	0	52	3	0.057692307692307696
9488	5539	58	4	0	0	62	4	0.06451612903225806
9489	5523	44	4	0	0	48	4	0.08333333333333333
949	5506	56	2	0	0	58	2	0.034482758620689655
9490	5574	58	3	0	0	61	3	0.04918032786885246
9491	5492	40	3	0	0	43	3	0.06976744186046512
9492	5552	52	3	0	0	55	3	0.05454545454545454
9493	5563	56	1	0	0	57	1	0.017543859649122806
9494	5569	51	2	0	0	53	2	0.03773584905660377
9495	5516	49	3	0	0	52	3	0.057692307692307696
9496	5486	58	3	0	0	61	3	0.04918032786885246
9497	5555	56	1	0	0	57	1	0.017543859649122806
9498	5558	53	0	0	0	53	0	0
9499	5504	63	2	0	0	65	2	0.03076923076923077
95	5491	50	0	0	0	50	0	0
950	5512	63	1	0	0	64	1	0.015625
9500	5528	61	1	0	0	62	1	0.016129032258064516
9501	5513	50	0	0	0	50	0	0
9502	5552	52	4	0	0	56	4	0.07142857142857142
9503	5520	56	0	0	0	56	0	0
9504	5522	61	2	0	0	63	2	0.031746031746031744
9505	5533	62	1	0	0	63	1	0.015873015873015872
9506	5517	56	3	0	0	59	3	0.05084745762711865
9507	5504	72	0	0	0	72	0	0
9508	5487	60	0	0	0	60	0	0
9509	5538	61	0	0	0	61	0	0
951	5543	40	1	0	0	41	1	0.024390243902439025
9510	5521	63	3	0	0	66	3	0.045454545454545456
9511	5499	62	0	0	0	62	0	0
9512	5593	54	3	0	0	57	3	0.05263157894736842
9513	5544	54	4	0	0	58	4	0.06896551724137931
9514	5496	54	5	0	0	59	5	0.0847457627118644
9515	5544	52	2	0	0	54	2	0.037037037037037035
9516	5516	50	2	0	0	52	2	0.038461538461538464
9517	5586	53	2	0	0	55	2	0.03636363636363636
9518	5501	55	3	1	0	59	4	0.06779661016949153
9519	5507	59	1	0	0	60	1	0.016666666666666666
952	5506	58	1	1	0	60	2	0.03333333333333333
9520	5577	65	1	0	0	66	1	0.015151515151515152
9521	5546	44	2	0	0	46	2	0.043478260869565216
9522	5548	58	0	0	0	58	0	0
9523	5524	45	2	1	0	48	3	0.0625
9524	5543	66	1	0	0	67	1	0.014925373134328358
9525	5518	58	0	0	0	58	0	0
9526	5551	55	0	0	0	55	0	0
9527	5567	63	0	0	0	63	0	0
9528	5513	60	0	0	0	60	0	0
9529	5518	56	1	0	0	57	1	0.017543859649122806
953	5511	40	2	0	0	42	2	0.047619047619047616
9530	5549	52	1	0	0	53	1	0.018867924528301886
9531	5524	46	2	1	0	49	3	0.061224489795918366
9532	5535	45	1	0	0	46	1	0.021739130434782608
9533	5521	46	1	0	0	47	1	0.02127659574468085
9534	5514	58	1	0	0	59	1	0.01694915254237288
9535	5550	51	0	0	0	51	0	0
9536	5554	61	6	0	0	67	6	0.08955223880597014
9537	5538	51	2	0	0	53	2	0.03773584905660377
9538	5531	55	4	0	0	59	4	0.06779661016949153
9539	5478	49	1	0	0	50	1	0.02
954	5550	45	2	0	0	47	2	0.0425531914893617
9540	5502	49	2	0	0	51	2	0.0392156862745098
9541	5515	61	0	0	0	61	0	0
9542	5551	50	0	0	0	50	0	0
9543	5559	47	1	0	0	48	1	0.020833333333333332
9544	5550	57	2	0	0	59	2	0.03389830508474576
9545	5592	58	2	0	0	60	2	0.03333333333333333
9546	5527	54	0	0	0	54	0	0
9547	5536	51	1	0	0	52	1	0.019230769230769232
9548	5527	68	2	0	0	70	2	0.02857142857142857
9549	5514	46	1	0	0	47	1	0.02127659574468085
955	5556	55	1	0	0	56	1	0.017857142857142856
9550	5521	45	1	0	0	46	1	0.021739130434782608
9551	5559	52	1	0	0	53	1	0.018867924528301886
9552	5541	71	2	0	0	73	2	0.0273972602739726
9553	5498	59	0	0	0	59	0	0
9554	5527	43	1	0	0	44	1	0.022727272727272728
9555	5576	63	3	0	0	66	3	0.045454545454545456
9556	5565	43	2	0	0	45	2	0.044444444444444446
9557	5511	53	2	0	0	55	2	0.03636363636363636
9558	5527	54	1	0	0	55	1	0.01818181818181818
9559	5526	50	6	0	0	56	6	0.10714285714285714
956	5501	50	2	0	0	52	2	0.038461538461538464
9560	5517	55	2	0	0	57	2	0.03508771929824561
9561	5563	44	3	0	0	47	3	0.06382978723404255
9562	5544	53	2	0	0	55	2	0.03636363636363636
9563	5556	59	0	0	0	59	0	0
9564	5550	48	3	0	0	51	3	0.058823529411764705
9565	5495	63	0	0	0	63	0	0
9566	5482	57	4	0	0	61	4	0.06557377049180328
9567	5547	44	1	0	0	45	1	0.022222222222222223
9568	5543	54	0	0	0	54	0	0
9569	5563	63	2	0	0	65	2	0.03076923076923077
957	5524	49	1	0	0	50	1	0.02
9570	5547	49	3	0	0	52	3	0.057692307692307696
9571	5549	57	0	0	0	57	0	0
9572	5557	48	2	0	0	50	2	0.04
9573	5546	56	2	0	0	58	2	0.034482758620689655
9574	5546	56	2	0	0	58	2	0.034482758620689655
9575	5555	49	3	0	0	52	3	0.057692307692307696
9576	5575	55	2	0	0	57	2	0.03508771929824561
9577	5552	60	2	0	0	62	2	0.03225806451612903
9578	5496	54	2	0	0	56	2	0.03571428571428571
9579	5526	49	2	0	0	51	2	0.0392156862745098
958	5540	59	1	0	0	60	1	0.016666666666666666
9580	5548	49	3	0	0	52	3	0.057692307692307696
9581	5544	53	1	0	0	54	1	0.018518518518518517
9582	5537	67	1	0	0	68	1	0.014705882352941176
9583	5521	54	1	0	0	55	1	0.01818181818181818
9584	5543	59	3	0	0	62	3	0.04838709677419355
9585	5519	52	1	0	0	53	1	0.018867924528301886
9586	5538	53	2	0	0	55	2	0.03636363636363636
9587	5559	56	2	0	0	58	2	0.034482758620689655
9588	5540	63	0	0	0	63	0	0
9589	5581	43	1	0	0	44	1	0.022727272727272728
959	5531	56	5	0	0	61	5	0.08196721311475409
9590	5496	46	0	0	0	46	0	0
9591	5576	52	3	0	0	55	3	0.05454545454545454
9592	5511	47	1	0	0	48	1	0.020833333333333332
9593	5562	64	2	0	0	66	2	0.030303030303030304
9594	5566	52	3	0	0	55	3	0.05454545454545454
9595	5520	61	3	0	0	64	3	0.046875
9596	5546	57	1	0	0	58	1	0.017241379310344827
9597	5562	51	1	0	0	52	1	0.019230769230769232
9598	5546	53	0	0	0	53	0	0
9599	5528	53	2	0	0	55	2	0.03636363636363636
96	5553	71	0	0	0	71	0	0
960	5542	40	1	0	0	41	1	0.024390243902439025
9600	5510	53	3	0	0	56	3	0.05357142857142857
9601	5518	54	3	0	0	57	3	0.05263157894736842
9602	5524	52	1	0	0	53	1	0.018867924528301886
9603	5513	55	3	0	0	58	3	0.05172413793103448
9604	5525	49	3	0	0	52	3	0.057692307692307696
9605	5533	61	3	0	0	64	3	0.046875
9606	5541	52	0	0	0	52	0	0
9607	5537	53	0	0	0	53	0	0
9608	5534	52	4	0	0	56	4	0.07142857142857142
9609	5537	59	2	0	0	61	2	0.03278688524590164
961	5512	52	1	0	0	53	1	0.018867924528301886
9610	5502	61	1	0	0	62	1	0.016129032258064516
9611	5576	57	1	0	0	58	1	0.017241379310344827
9612	5530	53	2	0	0	55	2	0.03636363636363636
9613	5519	51	3	0	0	54	3	0.05555555555555555
9614	5524	53	1	0	0	54	1	0.018518518518518517
9615	5527	51	1	0	0	52	1	0.019230769230769232
9616	5549	68	4	0	0	72	4	0.05555555555555555
9617	5535	57	3	0	0	60	3	0.05
9618	5539	55	0	0	0	55	0	0
9619	5546	55	3	0	0	58	3	0.05172413793103448
962	5580	59	2	0	0	61	2	0.03278688524590164
9620	5475	66	1	0	0	67	1	0.014925373134328358
9621	5556	53	1	0	0	54	1	0.018518518518518517
9622	5504	59	3	1	0	63	4	0.06349206349206349
9623	5519	67	1	0	0	68	1	0.014705882352941176
9624	5516	52	2	0	0	54	2	0.037037037037037035
9625	5540	40	1	0	0	41	1	0.024390243902439025
9626	5536	55	3	0	0	58	3	0.05172413793103448
9627	5524	64	1	0	0	65	1	0.015384615384615385
9628	5529	52	1	0	0	53	1	0.018867924528301886
9629	5521	57	2	0	0	59	2	0.03389830508474576
963	5511	61	3	0	0	64	3	0.046875
9630	5493	52	0	0	0	52	0	0
9631	5561	68	1	0	0	69	1	0.014492753623188406
9632	5529	56	1	0	0	57	1	0.017543859649122806
9633	5523	54	1	0	0	55	1	0.01818181818181818
9634	5523	64	3	0	0	67	3	0.04477611940298507
9635	5534	54	1	0	0	55	1	0.01818181818181818
9636	5510	66	1	0	0	67	1	0.014925373134328358
9637	5544	55	2	0	0	57	2	0.03508771929824561
9638	5547	48	1	0	0	49	1	0.02040816326530612
9639	5539	68	0	0	0	68	0	0
964	5548	54	1	1	0	56	2	0.03571428571428571
9640	5582	48	1	0	0	49	1	0.02040816326530612
9641	5537	59	1	0	0	60	1	0.016666666666666666
9642	5528	60	2	0	0	62	2	0.03225806451612903
9643	5545	46	2	0	0	48	2	0.041666666666666664
9644	5527	65	6	0	0	71	6	0.08450704225352113
9645	5535	56	0	0	0	56	0	0
9646	5532	60	1	0	0	61	1	0.01639344262295082
9647	5545	50	2	0	0	52	2	0.038461538461538464
9648	5528	53	1	0	0	54	1	0.018518518518518517
9649	5507	51	1	0	0	52	1	0.019230769230769232
965	5550	50	1	0	0	51	1	0.0196078431372549
9650	5546	67	2	0	0	69	2	0.028985507246376812
9651	5523	47	3	0	0	50	3	0.06
9652	5570	55	2	0	0	57	2	0.03508771929824561
9653	5531	41	3	0	0	44	3	0.06818181818181818
9654	5529	46	2	0	0	48	2	0.041666666666666664
9655	5523	47	3	0	0	50	3	0.06
9656	5555	48	2	0	0	50	2	0.04
9657	5560	47	1	0	0	48	1	0.020833333333333332
9658	5566	65	0	0	0	65	0	0
9659	5542	49	0	0	0	49	0	0
966	5533	51	1	0	0	52	1	0.019230769230769232
9660	5526	58	1	0	0	59	1	0.01694915254237288
9661	5587	57	2	0	0	59	2	0.03389830508474576
9662	5541	59	1	0	0	60	1	0.016666666666666666
9663	5541	46	3	0	0	49	3	0.061224489795918366
9664	5542	58	1	0	0	59	1	0.01694915254237288
9665	5508	60	4	0	0	64	4	0.0625
9666	5555	48	0	0	0	48	0	0
9667	5522	58	0	0	0	58	0	0
9668	5549	63	4	1	0	68	5	0.07352941176470588
9669	5536	54	1	0	0	55	1	0.01818181818181818
967	5527	66	4	0	0	70	4	0.05714285714285714
9670	5549	56	2	0	0	58	2	0.034482758620689655
9671	5552	52	1	0	0	53	1	0.018867924528301886
9672	5513	61	3	0	0	64	3	0.046875
9673	5569	62	1	0	0	63	1	0.015873015873015872
9674	5543	60	1	0	0	61	1	0.01639344262295082
9675	5525	66	2	0	0	68	2	0.029411764705882353
9676	5510	61	2	0	0	63	2	0.031746031746031744
9677	5510	52	1	0	0	53	1	0.018867924528301886
9678	5521	63	2	0	0	65	2	0.03076923076923077
9679	5557	48	2	0	0	50	2	0.04
968	5524	57	1	0	0	58	1	0.017241379310344827
9680	5491	55	2	0	0	57	2	0.03508771929824561
9681	5540	57	6	0	0	63	6	0.09523809523809523
9682	5548	64	0	0	0	64	0	0
9683	5513	58	1	0	0	59	1	0.01694915254237288
9684	5508	59	3	0	0	62	3	0.04838709677419355
9685	5534	51	3	0	0	54	3	0.05555555555555555
9686	5551	70	1	0	0	71	1	0.014084507042253521
9687	5532	55	1	0	0	56	1	0.017857142857142856
9688	5533	47	1	0	0	48	1	0.020833333333333332
9689	5516	66	2	0	0	68	2	0.029411764705882353
969	5561	66	3	0	0	69	3	0.043478260869565216
9690	5539	33	2	0	0	35	2	0.05714285714285714
9691	5566	45	1	0	0	46	1	0.021739130434782608
9692	5544	53	2	0	0	55	2	0.03636363636363636
9693	5554	58	4	0	0	62	4	0.06451612903225806
9694	5567	57	1	0	0	58	1	0.017241379310344827
9695	5502	57	0	0	0	57	0	0
9696	5586	45	1	0	0	46	1	0.021739130434782608
9697	5557	65	3	0	0	68	3	0.04411764705882353
9698	5498	54	1	0	0	55	1	0.01818181818181818
9699	5512	44	2	0	0	46	2	0.043478260869565216
97	5575	51	4	0	0	55	4	0.07272727272727272
970	5537	55	0	0	0	55	0	0
9700	5542	61	1	0	0	62	1	0.016129032258064516
9701	5525	58	3	0	0	61	3	0.04918032786885246
9702	5518	57	0	0	0	57	0	0
9703	5553	65	1	0	0	66	1	0.015151515151515152
9704	5520	55	1	0	0	56	1	0.017857142857142856
9705	5534	50	0	0	0	50	0	0
9706	5522	46	2	0	0	48	2	0.041666666666666664
9707	5581	54	1	0	0	55	1	0.01818181818181818
9708	5529	51	2	0	0	53	2	0.03773584905660377
9709	5545	43	1	0	0	44	1	0.022727272727272728
971	5553	52	1	0	0	53	1	0.018867924528301886
9710	5536	44	1	0	0	45	1	0.022222222222222223
9711	5523	51	0	0	0	51	0	0
9712	5572	50	1	0	0	51	1	0.0196078431372549
9713	5562	51	1	0	0	52	1	0.019230769230769232
9714	5506	66	2	0	0	68	2	0.029411764705882353
9715	5540	48	1	0	0	49	1	0.02040816326530612
9716	5584	47	1	0	0	48	1	0.020833333333333332
9717	5546	64	4	0	0	68	4	0.058823529411764705
9718	5522	57	0	0	0	57	0	0
9719	5525	53	1	0	0	54	1	0.018518518518518517
972	5542	59	2	0	0	61	2	0.03278688524590164
9720	5564	46	2	0	0	48	2	0.041666666666666664
9721	5506	59	1	0	0	60	1	0.016666666666666666
9722	5521	57	1	0	0	58	1	0.017241379310344827
9723	5529	49	0	0	0	49	0	0
9724	5522	49	1	0	0	50	1	0.02
9725	5527	52	3	0	0	55	3	0.05454545454545454
