hog	anaPla	aptFor	aptHaa	aptOwe	aptRow	aquChr	balReg	calAnn	casCas	chaPel	chaVoc	colLiv	corBra	cryCin	cucCan	droNov	egrGar	eudEle	falPer	ficAlb	fulGla	galGal	geoFor	halLeu	lepDis	melGal	melUnd	mesUni	nipNip	notPer	picPub	pseHum	pygAde	rheAme	rhePen	serCan	strCam	taeGut	tinGut	align_len	avg_gapped_len	avg_ident	gaps_bp_tot	gaps_bp_avg	missing_ct	dup_ct
5080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1009	831.38	92.24	0.08	0.52	0	0
5081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	888	698.34	77.59	0.06	0.09	0	0
5082	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	400	313.12	87.65	0.17	0.22	2	0
5083	NA	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	NA	548	399.98	86.72	0.22	0.28	5	0
5084	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	451	408.16	86.59	0.03	0.05	2	0
5086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	889	794.74	72.18	0.07	0.16	0	1
5087	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	NA	1	1	1	1	1	1	1	1	1	1	1	336	250.74	79.69	0.12	0.11	1	1
5088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	511	356.24	88.01	0.07	0.1	0	0
5089	NA	1	NA	1	NA	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	NA	1	1	1	1	1	1	1	NA	1	1	1	NA	NA	NA	1903	1029.55	79.09	0.42	0.64	10	0
509	1	1	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	NA	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1622	717.54	83.88	0.45	1.04	5	1
5090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	936	782.55	85.62	0.12	0.14	1	0
5091	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	363	317.12	97.9	0.01	3.33	1	0
5092	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	635	540.04	85.21	0.03	0.04	0	1
5093	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1498	1246.84	71.61	0.14	0.16	0	0
5094	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	902	756.72	78.43	0.12	6.99	2	0
5096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	808	683	97.81	0.02	0.18	0	0
5098	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	189	181.12	99.7	0.01	0.02	0	0
5099	1	1	1	1	1	1	NA	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	861	647.6	76.58	0.19	0.28	2	2
5101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	501	356.89	70.89	0.05	0.07	0	1
5102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	529	394.05	93.88	0.04	0.04	0	0
5104	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	838	714.19	97.67	0.08	0.22	2	0
5105	NA	1	1	1	1	NA	1	1	1	1	1	1	1	NA	1	1	1	NA	1	NA	1	1	1	NA	1	1	NA	1	1	NA	1	1	1	1	1	1	NA	1	1	249	208.44	94.49	0.07	0.09	9	0
5106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	2	340	178.77	89.15	0.21	0.18	1	1
5107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	612	516.09	90.24	0.06	0.14	1	0
5108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2029	1830.87	78.32	0.03	0.08	0	1
5109	NA	1	1	1	1	1	NA	1	1	NA	1	1	NA	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	195	146.14	80.25	0.14	0.15	6	0
5111	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	532	374.5	81.22	0.11	0.13	3	0
5113	1	1	1	1	1	1	NA	1	1	1	NA	1	NA	1	1	1	1	1	1	1	NA	1	NA	1	1	1	1	NA	NA	1	1	1	NA	1	1	1	1	1	1	456	391.37	93.46	0.09	0.11	8	0
5114	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	NA	1	1	NA	1	1	1	1	1	NA	1	NA	NA	1	1	NA	1	1	1	1	1	1	1	1	270	177.97	91.92	0.2	0.19	7	0
5115	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	621	580.73	87.31	0.02	0.05	0	0
5116	1	1	1	NA	NA	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	NA	1	1	1	NA	NA	1	1	1	1	1	159	134	79.67	0.02	0.02	7	0
5119	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	1	639	399.51	92.46	0.16	0.2	0	10
512	1	2	2	2	2	2	1	2	1	1	2	1	1	2	2	2	1	2	1	1	1	1	1	2	1	1	1	NA	2	2	1	2	1	2	2	1	2	1	1	782	491.3	77.91	0.25	0.42	1	18
5120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	NA	NA	1	1	1	NA	1	1	1	1	NA	1	1	1	1	1	1	NA	1	510	369.66	91.55	0.1	0.11	5	1
5123	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1041	848.39	98.76	0.05	0.34	0	0
5126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	747	635.23	92.4	0.05	0.05	2	0
5127	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	NA	NA	1	1	NA	1	NA	489	394.92	83.14	0.05	0.06	6	0
5128	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	671	513.61	95.87	0.2	0.22	1	0
513	1	1	1	1	NA	NA	1	1	1	NA	1	NA	2	1	NA	1	2	1	1	2	2	1	1	NA	2	1	NA	2	NA	1	1	1	1	1	1	2	1	1	NA	636	286.34	67.7	0.58	0.66	9	7
5130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	NA	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1120	870.67	92.06	0.1	0.12	3	0
5131	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	342	263.91	96.11	0.03	0.04	1	0
5134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	302	273.36	98.18	0.03	0.13	1	0
5135	1	1	NA	NA	1	1	1	NA	1	1	1	1	1	2	1	NA	1	NA	1	1	1	NA	1	1	1	NA	NA	1	1	NA	1	1	1	1	NA	1	1	1	1	171	155.91	82.26	0.01	0.01	10	1
5136	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	NA	1	NA	1	1	1	NA	1	NA	1	1	1	NA	1	NA	544	441.95	80.41	0.12	0.27	7	0
5137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	506	361.49	95.56	0.15	0.17	1	0
5138	NA	NA	1	1	1	1	NA	1	1	NA	NA	1	NA	1	NA	1	1	1	1	NA	NA	1	NA	1	1	1	1	NA	NA	1	1	1	NA	1	1	1	NA	1	1	483	254.76	84.14	0.45	0.53	14	0
514	1	1	1	NA	2	1	NA	1	NA	1	1	NA	1	1	NA	NA	NA	2	2	2	NA	1	NA	1	NA	1	NA	NA	1	2	1	2	NA	1	2	2	1	1	1	433	194.69	81.3	0.3	0.27	13	8
5141	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	661	476.5	73.92	0.25	0.27	0	5
5142	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	868	727.57	96.31	0.07	0.15	0	1
5143	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	738	572.06	89.95	0.12	0.21	0	1
5146	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	NA	1	1	1018	888.86	69.96	0.07	0.28	2	0
5148	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	1	NA	1	1	683	464.69	74.25	0.23	0.24	5	0
5150	1	NA	1	1	1	1	NA	1	1	NA	NA	1	NA	1	1	NA	NA	NA	1	1	NA	NA	1	1	NA	1	NA	1	1	1	1	1	NA	1	1	1	NA	NA	NA	202	134.15	73.86	0.12	0.13	16	0
5152	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	391	331.13	95.86	0.04	0.2	2	0
5153	1	1	NA	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	648	521.21	82.44	0.08	0.09	2	0
5154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	153	135.86	94.13	0	0	0	0
5155	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	802	666.07	79.58	0.07	0.63	1	0
5158	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	443	279.35	85.65	0.22	0.23	3	0
5159	1	1	1	1	1	1	1	1	1	1	1	NA	NA	1	1	1	1	NA	1	1	1	1	NA	1	1	1	1	1	1	NA	1	NA	1	NA	1	NA	1	NA	NA	676	490.39	80.34	0.09	0.13	10	0
5160	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	727	579.98	90.81	0.06	0.09	1	1
5162	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	914	754.66	74.09	0.08	0.16	1	0
5164	1	1	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	270	152.38	91.3	0.12	0.1	4	0
5165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	595	524.14	97.75	0.02	0.04	1	0
5167	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1481	1370.89	82.7	0.02	0.2	0	0
5169	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	184	161.74	82.59	0.05	0.06	1	0
5170	1	1	1	1	2	1	NA	1	1	1	1	1	1	2	2	1	1	2	1	1	NA	2	1	1	1	2	NA	1	1	1	1	1	1	1	1	1	NA	NA	1	495	321.98	70.26	0.24	0.35	5	6
5172	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	297	243.88	99.17	0.02	0.06	1	0
5173	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	NA	1	1	NA	1	1	1	1	1	1	NA	1	NA	1	1	1	1	1	NA	1	291	217.35	74.95	0.07	0.11	6	0
5174	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	312	239.17	93.31	0.18	0.19	1	0
5176	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	234	170.93	92.22	0.13	0.13	1	0
5178	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	1	1	1	NA	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	290	245.71	92.5	0.06	0.08	4	0
5179	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	225	166.19	91.44	0.31	0.32	0	0
518	1	1	1	1	1	1	NA	1	1	1	1	1	1	NA	1	1	NA	1	1	1	NA	1	1	NA	1	1	NA	NA	1	1	1	1	1	1	1	1	NA	1	NA	531	334.57	86.33	0.25	0.63	9	0
5180	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1700	1559.14	91.94	0.02	0.02	1	0
5181	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	529	434.09	92.92	0.02	0.03	1	1
5182	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	223	204.78	87.81	0	0	0	0
5183	1	1	1	1	1	1	NA	1	1	NA	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	298	253.81	96.45	0.04	0.05	3	0
5184	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	380	321.93	99.6	0.03	3.52	1	0
5185	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	NA	1	589	486.44	98.4	0.02	0.03	2	0
5188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	438	348.6	85.47	0.08	0.09	0	0
519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	5222	3875.89	97.91	0.04	0.24	1	0
5190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	821	665.91	92.09	0.15	0.4	1	0
5191	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	612	545.02	86.65	0.03	0.03	0	0
5192	1	1	1	1	NA	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	NA	1	336	290.7	59	0.05	0.05	4	1
5194	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	NA	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	NA	763	571.17	92.82	0.1	0.2	3	1
5195	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	158	135	95.48	0.04	0.05	1	1
5196	1	NA	1	1	1	1	NA	NA	1	1	NA	1	NA	1	1	1	NA	1	1	NA	NA	1	NA	1	NA	1	NA	1	1	1	1	1	NA	1	1	NA	NA	NA	1	780	422.82	73.98	0.15	0.19	15	0
5198	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	922	857.95	96.24	0.04	0.04	3	0
520	1	1	1	1	1	1	NA	1	1	1	1	NA	1	NA	1	1	1	1	1	1	NA	1	1	1	NA	1	1	NA	1	1	1	1	1	NA	3	1	1	NA	NA	488	196.35	62.08	0.64	0.71	9	1
5200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	597	491.67	83.72	0.11	0.11	0	0
5202	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	396	297.57	93.72	0.1	0.1	1	0
5203	1	1	1	1	1	1	NA	1	1	1	1	1	1	NA	1	1	NA	1	NA	1	NA	1	1	1	NA	1	1	NA	NA	1	NA	NA	NA	NA	1	1	NA	1	NA	939	572.26	75.38	0.25	0.33	14	0
5204	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	558	509.58	92.59	0.01	0.02	0	1
5207	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	628	490.91	92.16	0.14	0.2	1	0
5208	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	613	396.98	82.26	0.09	0.09	0	0
5209	1	NA	1	1	1	1	NA	1	1	1	NA	1	1	1	1	1	NA	1	1	1	NA	1	1	1	NA	NA	1	NA	NA	1	1	1	1	1	1	1	1	1	1	682	496.03	96.85	0.18	0.35	9	0
5210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1263	868.68	94.09	0.11	0.11	0	0
5211	NA	NA	1	1	1	NA	NA	1	1	NA	NA	NA	1	1	1	1	NA	1	1	1	NA	1	1	1	NA	1	NA	NA	NA	1	NA	1	NA	1	1	NA	NA	NA	NA	415	272.28	82.67	0.23	0.25	19	0
5212	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2221	2041.48	90.08	0.03	0.06	0	0
5213	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	404	308.98	97.81	0.17	0.21	0	0
5214	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	NA	1	1	2	1	141	128.69	77.76	0.02	0.03	2	1
5215	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	696	547.71	92.01	0.08	0.17	2	0
5216	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	607	539.72	97.19	0	0	0	0
5217	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1110	890.84	91.7	0.09	0.15	1	0
5218	1	1	1	1	1	1	1	1	1	NA	NA	NA	1	1	NA	1	NA	1	NA	1	1	1	1	1	1	1	1	1	1	1	NA	NA	1	1	1	NA	1	1	2	645	427.7	74.8	0.14	0.25	9	1
5219	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	NA	1	NA	1	NA	1	NA	NA	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	215	179.62	86.86	0.01	0.01	7	0
5220	1	1	1	NA	NA	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	721	592.53	86.72	0.08	0.1	2	1
5222	1	NA	1	1	1	1	NA	1	1	NA	1	1	1	1	1	1	NA	1	1	1	NA	1	1	NA	1	1	1	NA	1	1	1	1	NA	NA	1	1	NA	1	1	168	125.48	90.68	0.22	0.23	10	0
5223	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	105	82.45	87.22	0.01	0.02	2	0
5225	1	1	1	1	1	1	NA	1	1	1	1	1	NA	1	1	1	1	1	1	1	NA	NA	NA	1	1	NA	NA	1	1	1	1	1	1	1	1	1	1	NA	1	709	472.4	76.83	0.13	0.14	8	0
5227	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	556	529.05	99.04	0.01	0.01	0	0
5229	NA	1	1	NA	NA	1	NA	NA	1	NA	1	1	NA	1	1	1	NA	1	NA	1	NA	1	NA	1	NA	1	NA	NA	NA	1	NA	1	1	1	1	1	1	1	NA	363	204.38	75.75	0.15	0.14	17	0
5230	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2018	1805.52	84.59	0.04	0.07	0	0
5231	1	1	1	1	1	1	1	NA	1	NA	NA	1	NA	1	1	1	1	1	1	1	NA	1	NA	1	NA	1	1	1	1	1	1	NA	1	1	1	NA	1	1	1	1800	1548.83	82.4	0.09	0.2	9	0
5232	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1921	1740.61	97.65	0.02	0.04	0	1
5233	NA	1	1	1	1	1	1	1	1	1	1	NA	NA	1	1	1	1	1	NA	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	204	163.21	90.91	0.12	0.14	5	0
5234	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	318	260.26	94.3	0.02	0.03	0	0
5237	1	1	1	1	1	1	NA	1	1	NA	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1101	815.61	65.39	0.17	0.23	4	0
5240	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1950	1508.5	84.92	0.02	0.02	0	0
5241	NA	NA	1	1	1	1	NA	NA	1	NA	1	NA	1	1	NA	1	1	1	NA	1	NA	1	NA	1	NA	1	NA	1	1	1	NA	NA	1	1	1	NA	1	NA	NA	399	314.64	65.37	0.08	0.09	17	0
5242	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	990	722.73	94.23	0.04	0.07	0	1
5243	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	2	1	1	1	1	1	1	1	1	1	1	1	464	358.14	95.33	0.03	0.03	1	1
5244	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	722	636.95	97.73	0.05	0.07	0	0
5245	NA	NA	1	1	1	1	NA	NA	1	NA	1	NA	1	1	1	1	NA	1	NA	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	1	NA	1	NA	1	1	NA	1	679	406.96	63.95	0.39	0.45	19	0
5248	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1434	1314.67	91.05	0.01	0.03	0	1
5250	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	181	154.45	92.84	0.05	0.08	2	0
5251	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	128	118.38	86.07	0.06	0.08	0	0
5252	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	456	376.88	95.74	0.03	0.03	0	0
5253	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	518	416.59	86.16	0.03	0.03	0	1
