# Assembly name:  Gallus_gallus-4.0
# Organism name:  Gallus gallus (chicken)
# Infraspecific name:  breed=Red Jungle fowl, inbred line UCD001
# Isolate:  #256
# Sex:  female
# Taxid:          9031
# BioSample:      SAMN02981218
# BioProject:     PRJNA10808
# Submitter:      International Chicken Genome Consortium
# Date:           2011-11-22
# Synonyms:       galGal4	
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    AADN03
# Assembly method: Celera Assembler v. 5.4
# Genome coverage: 12X
# Sequencing technology: Sanger; 454
# GenBank assembly accession: GCA_000002315.2
# RefSeq assembly accession: GCF_000002315.3
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000000185.2	GCF_000000185.2	Primary Assembly
## 	GCF_000184395.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
ChrUn_7180000964199	unplaced-scaffold	na	na	AADN03024637.1	=	NW_003768187.1	Primary Assembly	1007	chrUn_AADN03024637
ChrUn_7180000964658	unplaced-scaffold	na	na	AADN03024638.1	=	NW_003768568.1	Primary Assembly	1114	chrUn_AADN03024638
ChrUn_7180000966467	unplaced-scaffold	na	na	AADN03024639.1	=	NW_003770122.1	Primary Assembly	1309	chrUn_AADN03024639
ChrUn_7180000974277	unplaced-scaffold	na	na	AADN03024641.1	=	NW_003775727.1	Primary Assembly	1035	chrUn_AADN03024641
ChrUn_7180000970358	unplaced-scaffold	na	na	AADN03024642.1	=	NW_003772491.1	Primary Assembly	3648	chrUn_AADN03024642
ChrUn_7180000965213	unplaced-scaffold	na	na	AADN03024643.1	=	NW_003769038.1	Primary Assembly	1218	chrUn_AADN03024643
ChrUn_7180000966141	unplaced-scaffold	na	na	AADN03024644.1	=	NW_003769842.1	Primary Assembly	1232	chrUn_AADN03024644
ChrUn_7180000969412	unplaced-scaffold	na	na	AADN03024645.1	=	NW_003772133.1	Primary Assembly	1022	chrUn_AADN03024645
ChrUn_7180000977388	unplaced-scaffold	na	na	AADN03024646.1	=	NW_003778587.1	Primary Assembly	1047	chrUn_AADN03024646
ChrUn_7180000971867	unplaced-scaffold	na	na	AADN03024648.1	=	NW_003773611.1	Primary Assembly	1409	chrUn_AADN03024648
ChrUn_7180000972215	unplaced-scaffold	na	na	AADN03024649.1	=	NW_003773916.1	Primary Assembly	1161	chrUn_AADN03024649
ChrUn_7180000977780	unplaced-scaffold	na	na	AADN03024651.1	=	NW_003778900.1	Primary Assembly	1547	chrUn_AADN03024651
ChrUn_7180000974520	unplaced-scaffold	na	na	AADN03024652.1	=	NW_003775950.1	Primary Assembly	1209	chrUn_AADN03024652
ChrUn_7180000965348	unplaced-scaffold	na	na	AADN03024653.1	=	NW_003769159.1	Primary Assembly	1072	chrUn_AADN03024653
ChrUn_7180000976655	unplaced-scaffold	na	na	AADN03024654.1	=	NW_003777920.1	Primary Assembly	1647	chrUn_AADN03024654
ChrUn_7180000977446	unplaced-scaffold	na	na	AADN03024655.1	=	NW_003778637.1	Primary Assembly	1381	chrUn_AADN03024655
ChrUn_7180000974974	unplaced-scaffold	na	na	AADN03024656.1	=	NW_003776351.1	Primary Assembly	1408	chrUn_AADN03024656
ChrUn_7180000963882	unplaced-scaffold	na	na	AADN03024657.1	=	NW_003767917.1	Primary Assembly	1574	chrUn_AADN03024657
ChrUn_7180000972920	unplaced-scaffold	na	na	AADN03024658.1	=	NW_003774534.1	Primary Assembly	1380	chrUn_AADN03024658
ChrUn_7180000973087	unplaced-scaffold	na	na	AADN03024659.1	=	NW_003774681.1	Primary Assembly	1403	chrUn_AADN03024659
ChrUn_7180000976909	unplaced-scaffold	na	na	AADN03024660.1	=	NW_003778155.1	Primary Assembly	1805	chrUn_AADN03024660
ChrUn_7180000972678	unplaced-scaffold	na	na	AADN03024661.1	=	NW_003774317.1	Primary Assembly	1256	chrUn_AADN03024661
ChrUn_7180000972156	unplaced-scaffold	na	na	AADN03024662.1	=	NW_003773862.1	Primary Assembly	4392	chrUn_AADN03024662
ChrUn_7180000976904	unplaced-scaffold	na	na	AADN03024664.1	=	NW_003778150.1	Primary Assembly	1858	chrUn_AADN03024664
ChrUn_7180000975938	unplaced-scaffold	na	na	AADN03024665.1	=	NW_003777247.1	Primary Assembly	1528	chrUn_AADN03024665
ChrUn_7180000974792	unplaced-scaffold	na	na	AADN03024666.1	=	NW_003776193.1	Primary Assembly	1032	chrUn_AADN03024666
ChrUn_7180000968151	unplaced-scaffold	na	na	AADN03024667.1	=	NW_003771463.1	Primary Assembly	1449	chrUn_AADN03024667
ChrUn_7180000977873	unplaced-scaffold	na	na	AADN03024668.1	=	NW_003778980.1	Primary Assembly	1141	chrUn_AADN03024668
ChrUn_7180000977648	unplaced-scaffold	na	na	AADN03024669.1	=	NW_003778793.1	Primary Assembly	1231	chrUn_AADN03024669
ChrUn_7180000969606	unplaced-scaffold	na	na	AADN03024671.1	=	NW_003772301.1	Primary Assembly	1026	chrUn_AADN03024671
ChrUn_7180000963211	unplaced-scaffold	na	na	AADN03024672.1	=	NW_003767397.1	Primary Assembly	9854	chrUn_AADN03024672
ChrUn_7180000979539	unplaced-scaffold	na	na	AADN03024673.1	=	NW_003779985.1	Primary Assembly	11814	chrUn_AADN03024673
ChrUn_7180000973936	unplaced-scaffold	na	na	AADN03024674.1	=	NW_003775413.1	Primary Assembly	1303	chrUn_AADN03024674
ChrUn_7180000965649	unplaced-scaffold	na	na	AADN03024675.1	=	NW_003769419.1	Primary Assembly	1225	chrUn_AADN03024675
ChrUn_7180000970563	unplaced-scaffold	na	na	AADN03024677.1	=	NW_003772585.1	Primary Assembly	1376	chrUn_AADN03024677
ChrUn_7180000977802	unplaced-scaffold	na	na	AADN03024678.1	=	NW_003778922.1	Primary Assembly	1834	chrUn_AADN03024678
ChrUn_7180000974088	unplaced-scaffold	na	na	AADN03024679.1	=	NW_003775554.1	Primary Assembly	1236	chrUn_AADN03024679
ChrUn_7180000979103	unplaced-scaffold	na	na	AADN03024680.1	=	NW_003779673.1	Primary Assembly	11025	chrUn_AADN03024680
ChrUn_7180000976805	unplaced-scaffold	na	na	AADN03024681.1	=	NW_003778058.1	Primary Assembly	1958	chrUn_AADN03024681
ChrUn_7180000976742	unplaced-scaffold	na	na	AADN03024683.1	=	NW_003778002.1	Primary Assembly	1178	chrUn_AADN03024683
ChrUn_7180000975238	unplaced-scaffold	na	na	AADN03024684.1	=	NW_003776593.1	Primary Assembly	1109	chrUn_AADN03024684
ChrUn_7180000973753	unplaced-scaffold	na	na	AADN03024685.1	=	NW_003775261.1	Primary Assembly	1445	chrUn_AADN03024685
ChrUn_7180000969896	unplaced-scaffold	na	na	AADN03024688.1	=	NW_003772337.1	Primary Assembly	1010	chrUn_AADN03024688
ChrUn_7180000970837	unplaced-scaffold	na	na	AADN03024689.1	=	NW_003772759.1	Primary Assembly	1051	chrUn_AADN03024689
ChrUn_7180000979590	unplaced-scaffold	na	na	AADN03024690.1	=	NW_003780025.1	Primary Assembly	28266	chrUn_AADN03024690
ChrUn_7180000968096	unplaced-scaffold	na	na	AADN03024692.1	=	NW_003771413.1	Primary Assembly	1022	chrUn_AADN03024692
ChrUn_7180000968344	unplaced-scaffold	na	na	AADN03024693.1	=	NW_003771594.1	Primary Assembly	1361	chrUn_AADN03024693
ChrUn_7180000977362	unplaced-scaffold	na	na	AADN03024694.1	=	NW_003778565.1	Primary Assembly	1070	chrUn_AADN03024694
ChrUn_7180000964143	unplaced-scaffold	na	na	AADN03024695.1	=	NW_003768134.1	Primary Assembly	1176	chrUn_AADN03024695
ChrUn_7180000963312	unplaced-scaffold	na	na	AADN03024696.1	=	NW_003767479.1	Primary Assembly	1953	chrUn_AADN03024696
ChrUn_7180000966371	unplaced-scaffold	na	na	AADN03024697.1	=	NW_003770040.1	Primary Assembly	1246	chrUn_AADN03024697
ChrUn_7180000976471	unplaced-scaffold	na	na	AADN03024698.1	=	NW_003777748.1	Primary Assembly	1345	chrUn_AADN03024698
ChrUn_7180000965779	unplaced-scaffold	na	na	AADN03024699.1	=	NW_003769529.1	Primary Assembly	1286	chrUn_AADN03024699
ChrUn_7180000976515	unplaced-scaffold	na	na	AADN03024700.1	=	NW_003777786.1	Primary Assembly	1396	chrUn_AADN03024700
ChrUn_7180000967592	unplaced-scaffold	na	na	AADN03024701.1	=	NW_003771054.1	Primary Assembly	1403	chrUn_AADN03024701
ChrUn_7180000973588	unplaced-scaffold	na	na	AADN03024702.1	=	NW_003775111.1	Primary Assembly	1137	chrUn_AADN03024702
ChrUn_7180000964038	unplaced-scaffold	na	na	AADN03024703.1	=	NW_003768042.1	Primary Assembly	1104	chrUn_AADN03024703
ChrUn_7180000977313	unplaced-scaffold	na	na	AADN03024705.1	=	NW_003778524.1	Primary Assembly	2091	chrUn_AADN03024705
ChrUn_7180000967357	unplaced-scaffold	na	na	AADN03024706.1	=	NW_003770873.1	Primary Assembly	1085	chrUn_AADN03024706
ChrUn_7180000971967	unplaced-scaffold	na	na	AADN03024707.1	=	NW_003773697.1	Primary Assembly	2050	chrUn_AADN03024707
ChrUn_7180000968373	unplaced-scaffold	na	na	AADN03024708.1	=	NW_003771617.1	Primary Assembly	1137	chrUn_AADN03024708
ChrUn_7180000966127	unplaced-scaffold	na	na	AADN03024709.1	=	NW_003769828.1	Primary Assembly	3045	chrUn_AADN03024709
ChrUn_7180000970424	unplaced-scaffold	na	na	AADN03024711.1	=	NW_003772514.1	Primary Assembly	1016	chrUn_AADN03024711
ChrUn_7180000964436	unplaced-scaffold	na	na	AADN03024712.1	=	NW_003768383.1	Primary Assembly	1094	chrUn_AADN03024712
ChrUn_7180000963621	unplaced-scaffold	na	na	AADN03024714.1	=	NW_003767709.1	Primary Assembly	1075	chrUn_AADN03024714
ChrUn_7180000961649	unplaced-scaffold	na	na	AADN03024715.1	=	NW_003766350.1	Primary Assembly	1039	chrUn_AADN03024715
ChrUn_7180000969459	unplaced-scaffold	na	na	AADN03024716.1	=	NW_003772174.1	Primary Assembly	1176	chrUn_AADN03024716
ChrUn_7180000975261	unplaced-scaffold	na	na	AADN03024717.1	=	NW_003776616.1	Primary Assembly	1438	chrUn_AADN03024717
ChrUn_7180000962767	unplaced-scaffold	na	na	AADN03024718.1	=	NW_003767074.1	Primary Assembly	1519	chrUn_AADN03024718
ChrUn_7180000973000	unplaced-scaffold	na	na	AADN03024719.1	=	NW_003774605.1	Primary Assembly	1369	chrUn_AADN03024719
ChrUn_7180000964006	unplaced-scaffold	na	na	AADN03024720.1	=	NW_003768015.1	Primary Assembly	1156	chrUn_AADN03024720
ChrUn_7180000968176	unplaced-scaffold	na	na	AADN03024721.1	=	NW_003771487.1	Primary Assembly	1428	chrUn_AADN03024721
ChrUn_7180000961482	unplaced-scaffold	na	na	AADN03024722.1	=	NW_003766283.1	Primary Assembly	1122	chrUn_AADN03024722
ChrUn_7180000964879	unplaced-scaffold	na	na	AADN03024723.1	=	NW_003768756.1	Primary Assembly	1194	chrUn_AADN03024723
ChrUn_7180000961574	unplaced-scaffold	na	na	AADN03024724.1	=	NW_003766314.1	Primary Assembly	1143	chrUn_AADN03024724
ChrUn_7180000967740	unplaced-scaffold	na	na	AADN03024725.1	=	NW_003771195.1	Primary Assembly	1024	chrUn_AADN03024725
ChrUn_7180000967189	unplaced-scaffold	na	na	AADN03024726.1	=	NW_003770744.1	Primary Assembly	1136	chrUn_AADN03024726
ChrUn_7180000972588	unplaced-scaffold	na	na	AADN03024727.1	=	NW_003774238.1	Primary Assembly	1030	chrUn_AADN03024727
ChrUn_7180000964075	unplaced-scaffold	na	na	AADN03024728.1	=	NW_003768074.1	Primary Assembly	1003	chrUn_AADN03024728
ChrUn_7180000968328	unplaced-scaffold	na	na	AADN03024730.1	=	NW_003771578.1	Primary Assembly	1021	chrUn_AADN03024730
ChrUn_7180000980014	unplaced-scaffold	na	na	AADN03024731.1	=	NW_003780266.1	Primary Assembly	1263	chrUn_AADN03024731
ChrUn_7180000967975	unplaced-scaffold	na	na	AADN03024732.1	=	NW_003771346.1	Primary Assembly	1043	chrUn_AADN03024732
ChrUn_7180000978101	unplaced-scaffold	na	na	AADN03024733.1	=	NW_003779145.1	Primary Assembly	1253	chrUn_AADN03024733
ChrUn_7180000977098	unplaced-scaffold	na	na	AADN03024734.1	=	NW_003778328.1	Primary Assembly	1226	chrUn_AADN03024734
ChrUn_7180000973503	unplaced-scaffold	na	na	AADN03024735.1	=	NW_003775034.1	Primary Assembly	1079	chrUn_AADN03024735
ChrUn_7180000963162	unplaced-scaffold	na	na	AADN03024736.1	=	NW_003767358.1	Primary Assembly	1148	chrUn_AADN03024736
ChrUn_7180000964996	unplaced-scaffold	na	na	AADN03024737.1	=	NW_003768853.1	Primary Assembly	1555	chrUn_AADN03024737
ChrUn_7180000968233	unplaced-scaffold	na	na	AADN03024738.1	=	NW_003771541.1	Primary Assembly	1332	chrUn_AADN03024738
ChrUn_7180000978378	unplaced-scaffold	na	na	AADN03024739.1	=	NW_003779308.1	Primary Assembly	1004	chrUn_AADN03024739
ChrUn_7180000976513	unplaced-scaffold	na	na	AADN03024740.1	=	NW_003777784.1	Primary Assembly	1404	chrUn_AADN03024740
ChrUn_7180000971007	unplaced-scaffold	na	na	AADN03024742.1	=	NW_003772899.1	Primary Assembly	1402	chrUn_AADN03024742
ChrUn_7180000966855	unplaced-scaffold	na	na	AADN03024743.1	=	NW_003770458.1	Primary Assembly	1024	chrUn_AADN03024743
ChrUn_7180000977126	unplaced-scaffold	na	na	AADN03024744.1	=	NW_003778352.1	Primary Assembly	1121	chrUn_AADN03024744
ChrUn_7180000975427	unplaced-scaffold	na	na	AADN03024745.1	=	NW_003776765.1	Primary Assembly	2138	chrUn_AADN03024745
ChrUn_7180000974004	unplaced-scaffold	na	na	AADN03024746.1	=	NW_003775474.1	Primary Assembly	4035	chrUn_AADN03024746
ChrUn_7180000963391	unplaced-scaffold	na	na	AADN03024747.1	=	NW_003767529.1	Primary Assembly	1080	chrUn_AADN03024747
ChrUn_7180000964513	unplaced-scaffold	na	na	AADN03024748.1	=	NW_003768446.1	Primary Assembly	1600	chrUn_AADN03024748
ChrUn_7180000966403	unplaced-scaffold	na	na	AADN03024749.1	=	NW_003770068.1	Primary Assembly	1354	chrUn_AADN03024749
ChrUn_7180000967371	unplaced-scaffold	na	na	AADN03024751.1	=	NW_003770887.1	Primary Assembly	1245	chrUn_AADN03024751
ChrUn_7180000974776	unplaced-scaffold	na	na	AADN03024752.1	=	NW_003776178.1	Primary Assembly	7584	chrUn_AADN03024752
ChrUn_7180000973609	unplaced-scaffold	na	na	AADN03024754.1	=	NW_003775130.1	Primary Assembly	1185	chrUn_AADN03024754
ChrUn_7180000963422	unplaced-scaffold	na	na	AADN03024755.1	=	NW_003767554.1	Primary Assembly	1141	chrUn_AADN03024755
ChrUn_7180000967872	unplaced-scaffold	na	na	AADN03024756.1	=	NW_003771247.1	Primary Assembly	1040	chrUn_AADN03024756
ChrUn_7180000975941	unplaced-scaffold	na	na	AADN03024757.1	=	NW_003777249.1	Primary Assembly	1002	chrUn_AADN03024757
ChrUn_7180000963982	unplaced-scaffold	na	na	AADN03024758.1	=	NW_003767995.1	Primary Assembly	1020	chrUn_AADN03024758
ChrUn_7180000962448	unplaced-scaffold	na	na	AADN03024759.1	=	NW_003766841.1	Primary Assembly	1146	chrUn_AADN03024759
ChrUn_7180000967938	unplaced-scaffold	na	na	AADN03024760.1	=	NW_003771309.1	Primary Assembly	1465	chrUn_AADN03024760
ChrUn_7180000975205	unplaced-scaffold	na	na	AADN03024761.1	=	NW_003776562.1	Primary Assembly	1017	chrUn_AADN03024761
ChrUn_7180000967688	unplaced-scaffold	na	na	AADN03024762.1	=	NW_003771146.1	Primary Assembly	1938	chrUn_AADN03024762
ChrUn_7180000969981	unplaced-scaffold	na	na	AADN03024763.1	=	NW_003772405.1	Primary Assembly	1238	chrUn_AADN03024763
ChrUn_7180000970489	unplaced-scaffold	na	na	AADN03024764.1	=	NW_003772543.1	Primary Assembly	751	chrUn_AADN03024764
ChrUn_7180000971058	unplaced-scaffold	na	na	AADN03024765.1	=	NW_003772934.1	Primary Assembly	1006	chrUn_AADN03024765
ChrUn_7180000978503	unplaced-scaffold	na	na	AADN03024767.1	=	NW_003779386.1	Primary Assembly	1861	chrUn_AADN03024767
ChrUn_7180000969617	unplaced-scaffold	na	na	AADN03024770.1	=	NW_003772307.1	Primary Assembly	1223	chrUn_AADN03024770
ChrUn_7180000977291	unplaced-scaffold	na	na	AADN03024772.1	=	NW_003778506.1	Primary Assembly	1062	chrUn_AADN03024772
ChrUn_7180000962332	unplaced-scaffold	na	na	AADN03024773.1	=	NW_003766764.1	Primary Assembly	1356	chrUn_AADN03024773
ChrUn_7180000963839	unplaced-scaffold	na	na	AADN03024774.1	=	NW_003767879.1	Primary Assembly	1613	chrUn_AADN03024774
ChrUn_7180000974702	unplaced-scaffold	na	na	AADN03024775.1	=	NW_003776112.1	Primary Assembly	1270	chrUn_AADN03024775
ChrUn_7180000976038	unplaced-scaffold	na	na	AADN03024776.1	=	NW_003777337.1	Primary Assembly	1567	chrUn_AADN03024776
ChrUn_7180000973238	unplaced-scaffold	na	na	AADN03024777.1	=	NW_003774810.1	Primary Assembly	1507	chrUn_AADN03024777
ChrUn_7180000963473	unplaced-scaffold	na	na	AADN03024778.1	=	NW_003767593.1	Primary Assembly	1135	chrUn_AADN03024778
ChrUn_7180000978407	unplaced-scaffold	na	na	AADN03024779.1	=	NW_003779335.1	Primary Assembly	1135	chrUn_AADN03024779
ChrUn_7180000972020	unplaced-scaffold	na	na	AADN03024780.1	=	NW_003773742.1	Primary Assembly	1481	chrUn_AADN03024780
ChrUn_7180000968647	unplaced-scaffold	na	na	AADN03024782.1	=	NW_003771791.1	Primary Assembly	1014	chrUn_AADN03024782
ChrUn_7180000975696	unplaced-scaffold	na	na	AADN03024783.1	=	NW_003777014.1	Primary Assembly	1052	chrUn_AADN03024783
ChrUn_7180000964698	unplaced-scaffold	na	na	AADN03024785.1	=	NW_003768604.1	Primary Assembly	1162	chrUn_AADN03024785
ChrUn_7180000966368	unplaced-scaffold	na	na	AADN03024787.1	=	NW_003770037.1	Primary Assembly	1138	chrUn_AADN03024787
ChrUn_7180000972865	unplaced-scaffold	na	na	AADN03024788.1	=	NW_003774490.1	Primary Assembly	1251	chrUn_AADN03024788
ChrUn_7180000965029	unplaced-scaffold	na	na	AADN03024789.1	=	NW_003768879.1	Primary Assembly	1282	chrUn_AADN03024789
ChrUn_7180000962305	unplaced-scaffold	na	na	AADN03024790.1	=	NW_003766743.1	Primary Assembly	1497	chrUn_AADN03024790
ChrUn_7180000976230	unplaced-scaffold	na	na	AADN03024791.1	=	NW_003777521.1	Primary Assembly	1315	chrUn_AADN03024791
ChrUn_7180000974705	unplaced-scaffold	na	na	AADN03024792.1	=	NW_003776115.1	Primary Assembly	1259	chrUn_AADN03024792
ChrUn_7180000965385	unplaced-scaffold	na	na	AADN03024793.1	=	NW_003769191.1	Primary Assembly	1148	chrUn_AADN03024793
ChrUn_7180000966918	unplaced-scaffold	na	na	AADN03024794.1	=	NW_003770520.1	Primary Assembly	1582	chrUn_AADN03024794
ChrUn_7180000969556	unplaced-scaffold	na	na	AADN03024795.1	=	NW_003772263.1	Primary Assembly	1030	chrUn_AADN03024795
ChrUn_7180000963088	unplaced-scaffold	na	na	AADN03024796.1	=	NW_003767308.1	Primary Assembly	1073	chrUn_AADN03024796
ChrUn_7180000972813	unplaced-scaffold	na	na	AADN03024797.1	=	NW_003774444.1	Primary Assembly	1078	chrUn_AADN03024797
ChrUn_7180000962890	unplaced-scaffold	na	na	AADN03024798.1	=	NW_003767166.1	Primary Assembly	1049	chrUn_AADN03024798
ChrUn_7180000968988	unplaced-scaffold	na	na	AADN03024799.1	=	NW_003771962.1	Primary Assembly	1358	chrUn_AADN03024799
ChrUn_7180000973902	unplaced-scaffold	na	na	AADN03024800.1	=	NW_003775387.1	Primary Assembly	1010	chrUn_AADN03024800
ChrUn_7180000977572	unplaced-scaffold	na	na	AADN03024801.1	=	NW_003778736.1	Primary Assembly	1112	chrUn_AADN03024801
ChrUn_7180000979073	unplaced-scaffold	na	na	AADN03024802.1	=	NW_003779652.1	Primary Assembly	7804	chrUn_AADN03024802
ChrUn_7180000963452	unplaced-scaffold	na	na	AADN03024803.1	=	NW_003767577.1	Primary Assembly	1154	chrUn_AADN03024803
ChrUn_7180000977314	unplaced-scaffold	na	na	AADN03024804.1	=	NW_003778525.1	Primary Assembly	1202	chrUn_AADN03024804
ChrUn_7180000968469	unplaced-scaffold	na	na	AADN03024805.1	=	NW_003771711.1	Primary Assembly	1112	chrUn_AADN03024805
ChrUn_7180000975410	unplaced-scaffold	na	na	AADN03024806.1	=	NW_003776748.1	Primary Assembly	1193	chrUn_AADN03024806
ChrUn_7180000964773	unplaced-scaffold	na	na	AADN03024807.1	=	NW_003768669.1	Primary Assembly	1010	chrUn_AADN03024807
ChrUn_7180000964598	unplaced-scaffold	na	na	AADN03024808.1	=	NW_003768518.1	Primary Assembly	1038	chrUn_AADN03024808
ChrUn_7180000977839	unplaced-scaffold	na	na	AADN03024809.1	=	NW_003778948.1	Primary Assembly	1056	chrUn_AADN03024809
ChrUn_7180000968442	unplaced-scaffold	na	na	AADN03024811.1	=	NW_003771684.1	Primary Assembly	1224	chrUn_AADN03024811
ChrUn_7180000967494	unplaced-scaffold	na	na	AADN03024812.1	=	NW_003771006.1	Primary Assembly	1104	chrUn_AADN03024812
ChrUn_7180000961845	unplaced-scaffold	na	na	AADN03024813.1	=	NW_003766455.1	Primary Assembly	697	chrUn_AADN03024813
ChrUn_7180000979966	unplaced-scaffold	na	na	AADN03024814.1	=	NW_003780225.1	Primary Assembly	1384	chrUn_AADN03024814
ChrUn_7180000967213	unplaced-scaffold	na	na	AADN03024815.1	=	NW_003770768.1	Primary Assembly	1011	chrUn_AADN03024815
ChrUn_7180000976902	unplaced-scaffold	na	na	AADN03024817.1	=	NW_003778148.1	Primary Assembly	4235	chrUn_AADN03024817
ChrUn_7180000971349	unplaced-scaffold	na	na	AADN03024818.1	=	NW_003773179.1	Primary Assembly	1200	chrUn_AADN03024818
ChrUn_7180000974517	unplaced-scaffold	na	na	AADN03024819.1	=	NW_003775947.1	Primary Assembly	1002	chrUn_AADN03024819
ChrUn_7180000962457	unplaced-scaffold	na	na	AADN03024821.1	=	NW_003766846.1	Primary Assembly	9494	chrUn_AADN03024821
ChrUn_7180000962711	unplaced-scaffold	na	na	AADN03024822.1	=	NW_003767032.1	Primary Assembly	1468	chrUn_AADN03024822
ChrUn_7180000976092	unplaced-scaffold	na	na	AADN03024823.1	=	NW_003777387.1	Primary Assembly	1421	chrUn_AADN03024823
ChrUn_7180000964311	unplaced-scaffold	na	na	AADN03024825.1	=	NW_003768280.1	Primary Assembly	1459	chrUn_AADN03024825
ChrUn_7180000972516	unplaced-scaffold	na	na	AADN03024827.1	=	NW_003774172.1	Primary Assembly	1072	chrUn_AADN03024827
ChrUn_7180000977554	unplaced-scaffold	na	na	AADN03024828.1	=	NW_003778718.1	Primary Assembly	1313	chrUn_AADN03024828
ChrUn_7180000973384	unplaced-scaffold	na	na	AADN03024829.1	=	NW_003774931.1	Primary Assembly	1111	chrUn_AADN03024829
ChrUn_7180000961432	unplaced-scaffold	na	na	AADN03024831.1	=	NW_003766267.1	Primary Assembly	4262	chrUn_AADN03024831
ChrUn_7180000975766	unplaced-scaffold	na	na	AADN03024832.1	=	NW_003777080.1	Primary Assembly	1026	chrUn_AADN03024832
ChrUn_7180000968111	unplaced-scaffold	na	na	AADN03024833.1	=	NW_003771428.1	Primary Assembly	1221	chrUn_AADN03024833
ChrUn_7180000968516	unplaced-scaffold	na	na	AADN03024834.1	=	NW_003771748.1	Primary Assembly	1068	chrUn_AADN03024834
ChrUn_7180000975844	unplaced-scaffold	na	na	AADN03024835.1	=	NW_003777158.1	Primary Assembly	1120	chrUn_AADN03024835
ChrUn_7180000973937	unplaced-scaffold	na	na	AADN03024836.1	=	NW_003775414.1	Primary Assembly	1047	chrUn_AADN03024836
ChrUn_7180000975115	unplaced-scaffold	na	na	AADN03024837.1	=	NW_003776479.1	Primary Assembly	1069	chrUn_AADN03024837
ChrUn_7180000966398	unplaced-scaffold	na	na	AADN03024838.1	=	NW_003770063.1	Primary Assembly	1131	chrUn_AADN03024838
ChrUn_7180000977706	unplaced-scaffold	na	na	AADN03024840.1	=	NW_003778839.1	Primary Assembly	1725	chrUn_AADN03024840
ChrUn_7180000975035	unplaced-scaffold	na	na	AADN03024841.1	=	NW_003776405.1	Primary Assembly	1197	chrUn_AADN03024841
ChrUn_7180000975896	unplaced-scaffold	na	na	AADN03024842.1	=	NW_003777207.1	Primary Assembly	1132	chrUn_AADN03024842
ChrUn_7180000973734	unplaced-scaffold	na	na	AADN03024843.1	=	NW_003775243.1	Primary Assembly	1029	chrUn_AADN03024843
ChrUn_7180000976586	unplaced-scaffold	na	na	AADN03024844.1	=	NW_003777855.1	Primary Assembly	1033	chrUn_AADN03024844
ChrUn_7180000973587	unplaced-scaffold	na	na	AADN03024845.1	=	NW_003775110.1	Primary Assembly	1038	chrUn_AADN03024845
ChrUn_7180000962956	unplaced-scaffold	na	na	AADN03024846.1	=	NW_003767212.1	Primary Assembly	1035	chrUn_AADN03024846
ChrUn_7180000965625	unplaced-scaffold	na	na	AADN03024847.1	=	NW_003769399.1	Primary Assembly	1143	chrUn_AADN03024847
ChrUn_7180000966788	unplaced-scaffold	na	na	AADN03024848.1	=	NW_003770400.1	Primary Assembly	1798	chrUn_AADN03024848
ChrUn_7180000973194	unplaced-scaffold	na	na	AADN03024849.1	=	NW_003774771.1	Primary Assembly	1102	chrUn_AADN03024849
ChrUn_7180000978836	unplaced-scaffold	na	na	AADN03024850.1	=	NW_003779525.1	Primary Assembly	1348	chrUn_AADN03024850
ChrUn_7180000977795	unplaced-scaffold	na	na	AADN03024851.1	=	NW_003778915.1	Primary Assembly	1381	chrUn_AADN03024851
ChrUn_7180000972538	unplaced-scaffold	na	na	AADN03024852.1	=	NW_003774194.1	Primary Assembly	1005	chrUn_AADN03024852
ChrUn_7180000973051	unplaced-scaffold	na	na	AADN03024853.1	=	NW_003774649.1	Primary Assembly	1132	chrUn_AADN03024853
ChrUn_7180000964683	unplaced-scaffold	na	na	AADN03024854.1	=	NW_003768592.1	Primary Assembly	1371	chrUn_AADN03024854
ChrUn_7180000972531	unplaced-scaffold	na	na	AADN03024855.1	=	NW_003774187.1	Primary Assembly	1046	chrUn_AADN03024855
ChrUn_7180000978100	unplaced-scaffold	na	na	AADN03024857.1	=	NW_003779144.1	Primary Assembly	1259	chrUn_AADN03024857
